# Log de vuelo QAV250 Gemelo Digital
# Generado: 2026-06-05T12:34:25.645310
#
# Columnas:
#   t      = tiempo relativo al primer mensaje [s]
#   X      = posicion longitudinal (Pitch) [m]
#   Y      = posicion lateral (Roll) [m]
#   Z      = altura [m]
#   Roll   = angulo de alabeo [grados]
#   Pitch  = angulo de cabeceo [grados]
#   Yaw    = angulo de guinada [grados]
#   w1..w4 = velocidad angular de cada motor [rad/s]
#   pwm1..4= PWM de cada motor [us]
#
         t |        X        Y        Z |     Roll    Pitch      Yaw |      w1      w2      w3      w4 |  pwm1  pwm2  pwm3  pwm4
    59.100 |   -1.550    0.688   32.243 |    -4.67    -0.10    96.83 |  1215.0  1284.7  1169.6  1296.8 |  1401  1424  1386  1428
    59.150 |   -1.631    0.685   33.094 |    -4.67    -0.10    96.83 |  1215.0  1284.7  1169.6  1296.8 |  1401  1424  1386  1428
    59.200 |   -1.711    0.682   33.959 |     0.72     0.28    93.17 |  1215.0  1284.7  1169.6  1296.8 |  1401  1424  1386  1428
    59.250 |   -1.789    0.679   34.828 |     0.72     0.28    93.17 |  1215.0  1284.7  1169.6  1296.8 |  1401  1424  1386  1428
    59.300 |   -1.866    0.677   35.710 |     0.72     0.28    93.17 |  1215.0  1284.7  1169.6  1296.8 |  1401  1424  1386  1428
    59.350 |   -1.941    0.675   36.602 |     0.72     0.28    93.17 |  1215.0  1284.7  1169.6  1296.8 |  1401  1424  1386  1428
    59.400 |   -2.014    0.673   37.504 |     0.72     0.28    93.17 |  1215.0  1284.7  1169.6  1296.8 |  1401  1424  1386  1428
    59.450 |   -2.084    0.671   38.414 |     3.25     0.43    91.47 |  1215.0  1284.7  1169.6  1296.8 |  1401  1424  1386  1428
    59.500 |   -2.151    0.670   39.331 |     3.25     0.43    91.47 |  1139.3  1290.8  1199.9  1239.3 |  1376  1426  1396  1409
    59.550 |   -2.214    0.670   40.254 |     3.25     0.43    91.47 |  1139.3  1290.8  1199.9  1239.3 |  1376  1426  1396  1409
    59.600 |   -2.274    0.669   41.188 |     3.25     0.43    91.47 |  1139.3  1290.8  1199.9  1239.3 |  1376  1426  1396  1409
    59.650 |   -2.331    0.670   42.127 |     3.25     0.43    91.47 |  1139.3  1290.8  1199.9  1239.3 |  1376  1426  1396  1409
    59.700 |   -2.384    0.670   43.074 |     3.25     0.43    91.47 |  1139.3  1290.8  1199.9  1239.3 |  1376  1426  1396  1409
    59.750 |   -2.432    0.671   44.028 |     6.02     0.73    88.59 |  1139.3  1290.8  1199.9  1239.3 |  1376  1426  1396  1409
    59.800 |   -2.475    0.673   44.990 |     6.02     0.73    88.59 |  1139.3  1290.8  1199.9  1239.3 |  1376  1426  1396  1409
    59.850 |   -2.513    0.674   45.956 |     6.02     0.73    88.59 |  1139.3  1290.8  1199.9  1239.3 |  1376  1426  1396  1409
    59.900 |   -2.546    0.677   46.931 |     6.02     0.73    88.59 |  1139.3  1290.8  1199.9  1239.3 |  1376  1426  1396  1409
    59.950 |   -2.573    0.679   47.910 |     6.02     0.73    88.59 |  1139.3  1290.8  1199.9  1239.3 |  1376  1426  1396  1409
    60.000 |   -2.596    0.682   48.897 |     6.02     0.73    88.59 |  1139.3  1290.8  1199.9  1239.3 |  1376  1426  1396  1409
    60.050 |   -2.615    0.689   49.891 |     3.61     5.00    88.17 |  1139.3  1290.8  1199.9  1239.3 |  1376  1426  1396  1409
    60.100 |   -2.631    0.700   50.892 |     3.61     5.00    88.17 |  1139.3  1290.8  1199.9  1239.3 |  1376  1426  1396  1409
    60.150 |   -2.644    0.714   51.900 |     3.61     5.00    88.17 |  1139.3  1290.8  1199.9  1239.3 |  1376  1426  1396  1409
    60.200 |   -2.655    0.731   52.911 |     3.61     5.00    88.17 |  1139.3  1290.8  1199.9  1239.3 |  1376  1426  1396  1409
    60.250 |   -2.662    0.753   53.930 |     3.61     5.00    88.17 |  1139.3  1290.8  1199.9  1239.3 |  1376  1426  1396  1409
    60.300 |   -2.666    0.777   54.960 |     3.61     5.00    88.17 |  1139.3  1290.8  1199.9  1239.3 |  1376  1426  1396  1409
    60.350 |   -2.669    0.806   55.987 |     0.69     6.40    89.61 |  1139.3  1290.8  1199.9  1239.3 |  1376  1426  1396  1409
    60.400 |   -2.672    0.840   57.024 |     0.69     6.40    89.61 |  1139.3  1290.8  1199.9  1239.3 |  1376  1426  1396  1409
    60.452 |   -2.674    0.878   58.070 |     0.69     6.40    89.61 |  1139.3  1290.8  1199.9  1239.3 |  1376  1426  1396  1409
    60.500 |   -2.676    0.921   59.115 |     0.69     6.40    89.61 |  1139.3  1290.8  1199.9  1239.3 |  1376  1426  1396  1409
    60.550 |   -2.677    0.968   60.179 |     0.69     6.40    89.61 |  1139.3  1290.8  1199.9  1239.3 |  1376  1426  1396  1409
    60.600 |   -2.678    1.019   61.230 |    -0.13     6.75    90.77 |  1139.3  1290.8  1199.9  1239.3 |  1376  1426  1396  1409
    60.650 |   -2.679    1.076   62.296 |    -0.13     6.75    90.77 |  1139.3  1290.8  1199.9  1239.3 |  1376  1426  1396  1409
    60.700 |   -2.681    1.136   63.367 |    -0.13     6.75    90.77 |  1139.3  1290.8  1199.9  1239.3 |  1376  1426  1396  1409
    60.750 |   -2.683    1.201   64.445 |    -0.13     6.75    90.77 |  1139.3  1290.8  1199.9  1239.3 |  1376  1426  1396  1409
    60.800 |   -2.684    1.270   65.528 |    -0.13     6.75    90.77 |  1139.3  1290.8  1199.9  1239.3 |  1376  1426  1396  1409
    60.850 |   -2.687    1.343   66.612 |    -0.48     6.58    91.64 |  1139.3  1290.8  1199.9  1239.3 |  1376  1426  1396  1409
    60.900 |   -2.689    1.421   67.702 |    -0.48     6.58    91.64 |  1139.3  1290.8  1199.9  1239.3 |  1376  1426  1396  1409
    60.950 |   -2.693    1.502   68.799 |    -0.48     6.58    91.64 |  1139.3  1290.8  1199.9  1239.3 |  1376  1426  1396  1409
    61.000 |   -2.696    1.588   69.901 |    -0.48     6.58    91.64 |  1139.3  1290.8  1199.9  1239.3 |  1376  1426  1396  1409
    61.050 |   -2.701    1.677   71.008 |    -0.48     6.58    91.64 |  1139.3  1290.8  1199.9  1239.3 |  1376  1426  1396  1409
    61.100 |   -2.705    1.770   72.121 |    -0.48     6.58    91.64 |  1139.3  1290.8  1199.9  1239.3 |  1376  1426  1396  1409
    61.150 |   -2.710    1.868   73.244 |    -0.48     6.58    91.64 |  1139.3  1290.8  1199.9  1239.3 |  1376  1426  1396  1409
    61.200 |   -2.716    1.968   74.359 |    -0.21     6.55    92.73 |  1139.3  1290.8  1199.9  1239.3 |  1376  1426  1396  1409
    61.250 |   -2.721    2.073   75.484 |    -0.21     6.55    92.73 |  1139.3  1290.8  1199.9  1239.3 |  1376  1426  1396  1409
    61.300 |   -2.728    2.181   76.615 |    -0.21     6.55    92.73 |  1139.3  1290.8  1199.9  1239.3 |  1376  1426  1396  1409
    61.350 |   -2.734    2.292   77.749 |    -0.21     6.55    92.73 |  1139.3  1290.8  1199.9  1239.3 |  1376  1426  1396  1409
    61.400 |   -2.741    2.408   78.891 |    -0.17     6.86    93.09 |  1139.3  1290.8  1199.9  1239.3 |  1376  1426  1396  1409
    61.450 |   -2.748    2.528   80.034 |    -0.05     7.03    93.65 |  1139.3  1290.8  1199.9  1239.3 |  1376  1426  1396  1409
    61.500 |   -2.755    2.651   81.185 |    -0.05     7.03    93.65 |  1175.6  1263.5  1221.1  1209.0 |  1388  1417  1403  1399
    61.550 |   -2.763    2.778   82.336 |    -0.05     7.03    93.65 |  1175.6  1263.5  1221.1  1209.0 |  1388  1417  1403  1399
    61.600 |   -2.770    2.909   83.493 |    -0.05     7.03    93.65 |  1175.6  1263.5  1221.1  1209.0 |  1388  1417  1403  1399
    61.651 |   -2.779    3.045   84.667 |    -0.05     7.03    93.65 |  1175.6  1263.5  1221.1  1209.0 |  1388  1417  1403  1399
    61.700 |   -2.787    3.181   85.821 |    -0.05     7.03    93.65 |  1175.6  1263.5  1221.1  1209.0 |  1388  1417  1403  1399
    61.750 |   -2.796    3.323   86.989 |    -0.14     6.97    95.03 |  1175.6  1263.5  1221.1  1209.0 |  1388  1417  1403  1399
    61.800 |   -2.805    3.468   88.165 |    -0.14     6.97    95.03 |  1175.6  1263.5  1221.1  1209.0 |  1388  1417  1403  1399
    61.850 |   -2.815    3.616   89.339 |    -0.14     6.97    95.03 |  1175.6  1263.5  1221.1  1209.0 |  1388  1417  1403  1399
    61.900 |   -2.825    3.768   90.522 |    -0.14     6.97    95.03 |  1175.6  1263.5  1221.1  1209.0 |  1388  1417  1403  1399
    61.950 |   -2.836    3.923   91.706 |    -0.14     6.97    95.03 |  1175.6  1263.5  1221.1  1209.0 |  1388  1417  1403  1399
    62.000 |   -2.847    4.082   92.894 |    -0.33     6.88    96.27 |  1175.6  1263.5  1221.1  1209.0 |  1388  1417  1403  1399
    62.050 |   -2.859    4.243   94.088 |    -0.33     6.88    96.27 |  1175.6  1263.5  1221.1  1209.0 |  1388  1417  1403  1399
    62.100 |   -2.872    4.408   95.284 |    -0.33     6.88    96.27 |  1175.6  1263.5  1221.1  1209.0 |  1388  1417  1403  1399
    62.150 |   -2.886    4.577   96.489 |    -0.33     6.88    96.27 |  1175.6  1263.5  1221.1  1209.0 |  1388  1417  1403  1399
    62.200 |   -2.900    4.747   97.689 |    -0.33     6.88    96.27 |  1175.6  1263.5  1221.1  1209.0 |  1388  1417  1403  1399
    62.250 |   -2.914    4.921   98.896 |    -0.33     6.88    96.27 |  1175.6  1263.5  1221.1  1209.0 |  1388  1417  1403  1399
    62.301 |   -2.930    5.099  100.119 |    -0.33     6.88    96.27 |  1175.6  1263.5  1221.1  1209.0 |  1388  1417  1403  1399
    62.350 |   -2.946    5.277  101.321 |    -0.33     6.88    96.27 |  1175.6  1263.5  1221.1  1209.0 |  1388  1417  1403  1399
    62.400 |   -2.965    5.459  102.538 |    -3.39     6.16    97.30 |  1175.6  1263.5  1221.1  1209.0 |  1388  1417  1403  1399
    62.450 |   -2.986    5.643  103.758 |    -3.39     6.16    97.30 |  1175.6  1263.5  1221.1  1209.0 |  1388  1417  1403  1399
    62.500 |   -3.011    5.828  104.983 |    -3.39     6.16    97.30 |  1175.6  1263.5  1221.1  1209.0 |  1388  1417  1403  1399
    62.550 |   -3.039    6.016  106.211 |    -3.39     6.16    97.30 |  1175.6  1263.5  1221.1  1209.0 |  1388  1417  1403  1399
    62.601 |   -3.072    6.206  107.470 |    -6.02     2.27    98.57 |  1175.6  1263.5  1221.1  1209.0 |  1388  1417  1403  1399
    62.650 |   -3.107    6.387  108.679 |    -6.02     2.27    98.57 |  1175.6  1263.5  1221.1  1209.0 |  1388  1417  1403  1399
    62.700 |   -3.148    6.570  109.913 |    -6.02     2.27    98.57 |  1175.6  1263.5  1221.1  1209.0 |  1388  1417  1403  1399
    62.750 |   -3.193    6.753  111.154 |    -6.02     2.27    98.57 |  1175.6  1263.5  1221.1  1209.0 |  1388  1417  1403  1399
    62.800 |   -3.243    6.934  112.402 |    -6.02     2.27    98.57 |  1175.6  1263.5  1221.1  1209.0 |  1388  1417  1403  1399
    62.850 |   -3.296    7.112  113.644 |    -6.39     1.01    99.45 |  1175.6  1263.5  1221.1  1209.0 |  1388  1417  1403  1399
    62.900 |   -3.354    7.288  114.895 |    -6.39     1.01    99.45 |  1175.6  1263.5  1221.1  1209.0 |  1388  1417  1403  1399
    62.950 |   -3.416    7.462  116.146 |    -6.39     1.01    99.45 |  1175.6  1263.5  1221.1  1209.0 |  1388  1417  1403  1399
    63.000 |   -3.483    7.633  117.403 |    -6.39     1.01    99.45 |  1175.6  1263.5  1221.1  1209.0 |  1388  1417  1403  1399
    63.050 |   -3.553    7.803  118.663 |    -6.39     1.01    99.45 |  1175.6  1263.5  1221.1  1209.0 |  1388  1417  1403  1399
    63.100 |   -3.627    7.969  119.923 |    -6.39     1.01    99.45 |  1175.6  1263.5  1221.1  1209.0 |  1388  1417  1403  1399
    63.150 |   -3.706    8.134  121.187 |    -6.39     1.01    99.45 |  1175.6  1263.5  1221.1  1209.0 |  1388  1417  1403  1399
    63.200 |   -3.788    8.297  122.454 |    -6.39     1.01    99.45 |  1175.6  1263.5  1221.1  1209.0 |  1388  1417  1403  1399
    63.250 |   -3.875    8.457  123.726 |    -6.39     1.01    99.45 |  1175.6  1263.5  1221.1  1209.0 |  1388  1417  1403  1399
    63.300 |   -3.965    8.616  125.002 |    -6.39     1.01    99.45 |  1175.6  1263.5  1221.1  1209.0 |  1388  1417  1403  1399
    63.350 |   -4.058    8.772  126.272 |    -6.39     1.01    99.45 |  1175.6  1263.5  1221.1  1209.0 |  1388  1417  1403  1399
    63.400 |   -4.156    8.926  127.551 |    -6.39     1.01    99.45 |  1175.6  1263.5  1221.1  1209.0 |  1388  1417  1403  1399
    63.450 |   -4.257    9.077  128.832 |    -6.45    -0.29   101.97 |  1175.6  1263.5  1221.1  1209.0 |  1388  1417  1403  1399
    63.500 |   -4.362    9.225  130.116 |    -6.45    -0.29   101.97 |  1175.6  1263.5  1221.1  1209.0 |  1388  1417  1403  1399
    63.550 |   -4.470    9.369  131.401 |    -6.45    -0.29   101.97 |  1175.6  1263.5  1221.1  1209.0 |  1388  1417  1403  1399
    63.600 |   -4.582    9.511  132.691 |    -6.45    -0.29   101.97 |  1175.6  1263.5  1221.1  1209.0 |  1388  1417  1403  1399
    63.650 |   -4.696    9.649  133.981 |    -6.45    -0.29   101.97 |  1175.6  1263.5  1221.1  1209.0 |  1388  1417  1403  1399
    63.700 |   -4.815    9.784  135.276 |    -6.45    -0.29   101.97 |  1187.7  1257.4   999.9  1427.1 |  1392  1415  1330  1471
    63.750 |   -4.936    9.916  136.574 |    -6.50    -0.34   103.54 |  1187.7  1257.4   999.9  1427.1 |  1392  1415  1330  1471
    63.800 |   -5.061   10.046  137.879 |    -6.50    -0.34   103.54 |  1187.7  1257.4   999.9  1427.1 |  1392  1415  1330  1471
    63.850 |   -5.189   10.171  139.181 |    -6.50    -0.34   103.54 |  1187.7  1257.4   999.9  1427.1 |  1392  1415  1330  1471
    63.900 |   -5.321   10.294  140.487 |    -6.50    -0.34   103.54 |  1187.7  1257.4   999.9  1427.1 |  1392  1415  1330  1471
    63.950 |   -5.455   10.414  141.797 |    -6.50    -0.34   103.54 |  1187.7  1257.4   999.9  1427.1 |  1392  1415  1330  1471
    64.000 |   -5.593   10.531  143.114 |    -6.88    -0.20   103.66 |  1187.7  1257.4   999.9  1427.1 |  1392  1415  1330  1471
    64.050 |   -5.734   10.645  144.426 |    -6.88    -0.20   103.66 |  1187.7  1257.4   999.9  1427.1 |  1392  1415  1330  1471
    64.100 |   -5.879   10.756  145.744 |    -6.88    -0.20   103.66 |  1187.7  1257.4   999.9  1427.1 |  1392  1415  1330  1471
    64.150 |   -6.027   10.864  147.071 |    -6.88    -0.20   103.66 |  1187.7  1257.4   999.9  1427.1 |  1392  1415  1330  1471
    64.200 |   -6.178   10.969  148.390 |    -6.88    -0.20   103.66 |  1187.7  1257.4   999.9  1427.1 |  1392  1415  1330  1471
    64.250 |   -6.333   11.072  149.717 |    -7.17     0.01   103.50 |  1187.7  1257.4   999.9  1427.1 |  1392  1415  1330  1471
    64.300 |   -6.491   11.172  151.049 |    -7.17     0.01   103.50 |  1187.7  1257.4   999.9  1427.1 |  1392  1415  1330  1471
    64.350 |   -6.652   11.269  152.380 |    -7.17     0.01   103.50 |  1187.7  1257.4   999.9  1427.1 |  1392  1415  1330  1471
    64.400 |   -6.817   11.364  153.714 |    -7.17     0.01   103.50 |  1187.7  1257.4   999.9  1427.1 |  1392  1415  1330  1471
    64.450 |   -6.985   11.457  155.052 |    -7.17     0.01   103.50 |  1187.7  1257.4   999.9  1427.1 |  1392  1415  1330  1471
    64.500 |   -7.156   11.546  156.391 |    -7.20    -0.13   103.99 |  1187.7  1257.4   999.9  1427.1 |  1392  1415  1330  1471
    64.551 |   -7.334   11.635  157.758 |    -7.10    -0.01   104.64 |  1187.7  1257.4   999.9  1427.1 |  1392  1415  1330  1471
    64.600 |   -7.509   11.718  159.081 |    -7.10    -0.01   104.64 |  1187.7  1257.4   999.9  1427.1 |  1392  1415  1330  1471
    64.650 |   -7.689   11.801  160.428 |    -7.10    -0.01   104.64 |  1187.7  1257.4   999.9  1427.1 |  1392  1415  1330  1471
    64.700 |   -7.873   11.880  161.776 |    -7.10    -0.01   104.64 |  1187.7  1257.4   999.9  1427.1 |  1392  1415  1330  1471
    64.750 |   -8.059   11.957  163.129 |    -7.10    -0.01   104.64 |  1187.7  1257.4   999.9  1427.1 |  1392  1415  1330  1471
    64.800 |   -8.249   12.032  164.487 |    -7.10    -0.01   104.64 |  1187.7  1257.4   999.9  1427.1 |  1392  1415  1330  1471
    64.850 |   -8.441   12.105  165.841 |    -7.10    -0.01   104.64 |  1187.7  1257.4   999.9  1427.1 |  1392  1415  1330  1471
    64.901 |   -8.637   12.175  167.206 |    -6.33     0.20   105.36 |  1187.7  1257.4   999.9  1427.1 |  1392  1415  1330  1471
    64.950 |   -8.833   12.243  168.561 |    -6.33     0.20   105.36 |  1187.7  1257.4   999.9  1427.1 |  1392  1415  1330  1471
    65.000 |   -9.032   12.310  169.924 |    -6.33     0.20   105.36 |  1187.7  1257.4   999.9  1427.1 |  1392  1415  1330  1471
    65.050 |   -9.233   12.374  171.290 |    -6.33     0.20   105.36 |  1187.7  1257.4   999.9  1427.1 |  1392  1415  1330  1471
    65.100 |   -9.437   12.436  172.659 |    -6.33     0.20   105.36 |  1187.7  1257.4   999.9  1427.1 |  1392  1415  1330  1471
    65.151 |   -9.646   12.497  174.048 |    -6.33     0.20   105.36 |  1187.7  1257.4   999.9  1427.1 |  1392  1415  1330  1471
    65.200 |   -9.845   12.557  175.405 |     2.46    -0.03   104.62 |  1187.7  1257.4   999.9  1427.1 |  1392  1415  1330  1471
    65.250 |  -10.041   12.616  176.778 |     2.46    -0.03   104.62 |  1187.7  1257.4   999.9  1427.1 |  1392  1415  1330  1471
    65.300 |  -10.234   12.675  178.157 |     2.46    -0.03   104.62 |  1187.7  1257.4   999.9  1427.1 |  1392  1415  1330  1471
    65.350 |  -10.422   12.734  179.535 |     2.46    -0.03   104.62 |  1187.7  1257.4   999.9  1427.1 |  1392  1415  1330  1471
    65.400 |  -10.603   12.794  180.916 |     6.28     0.27   103.47 |  1187.7  1257.4   999.9  1427.1 |  1392  1415  1330  1471
    65.450 |  -10.777   12.854  182.301 |     6.28     0.27   103.47 |  1187.7  1257.4   999.9  1427.1 |  1392  1415  1330  1471
    65.500 |  -10.944   12.915  183.687 |     6.28     0.27   103.47 |  1187.7  1257.4   999.9  1427.1 |  1392  1415  1330  1471
    65.551 |  -11.106   12.977  185.095 |     6.28     0.27   103.47 |  1187.7  1257.4   999.9  1427.1 |  1392  1415  1330  1471
    65.600 |  -11.257   13.038  186.466 |     6.28     0.27   103.47 |  1187.7  1257.4   999.9  1427.1 |  1392  1415  1330  1471
    65.650 |  -11.403   13.101  187.856 |     7.15     0.20   103.49 |  1187.7  1257.4   999.9  1427.1 |  1392  1415  1330  1471
    65.700 |  -11.542   13.164  189.248 |     7.15     0.20   103.49 |  1215.0  1233.2  1139.3  1281.7 |  1401  1407  1376  1423
    65.750 |  -11.674   13.227  190.642 |     7.15     0.20   103.49 |  1215.0  1233.2  1139.3  1281.7 |  1401  1407  1376  1423
    65.800 |  -11.799   13.292  192.036 |     7.15     0.20   103.49 |  1215.0  1233.2  1139.3  1281.7 |  1401  1407  1376  1423
    65.850 |  -11.917   13.357  193.432 |     7.15     0.20   103.49 |  1215.0  1233.2  1139.3  1281.7 |  1401  1407  1376  1423
    65.900 |  -12.028   13.422  194.828 |     6.68    -0.00   103.84 |  1215.0  1233.2  1139.3  1281.7 |  1401  1407  1376  1423
    65.950 |  -12.133   13.488  196.228 |     6.68    -0.00   103.84 |  1215.0  1233.2  1139.3  1281.7 |  1401  1407  1376  1423
    66.000 |  -12.232   13.554  197.625 |     6.68    -0.00   103.84 |  1215.0  1233.2  1139.3  1281.7 |  1401  1407  1376  1423
    66.050 |  -12.327   13.620  199.027 |     3.18     0.16   104.34 |  1215.0  1233.2  1139.3  1281.7 |  1401  1407  1376  1423
    66.100 |  -12.418   13.685  200.428 |     3.18     0.16   104.34 |  1215.0  1233.2  1139.3  1281.7 |  1401  1407  1376  1423
    66.150 |  -12.506   13.751  201.830 |     3.18     0.16   104.34 |  1215.0  1233.2  1139.3  1281.7 |  1401  1407  1376  1423
    66.200 |  -12.591   13.816  203.234 |     3.18     0.16   104.34 |  1215.0  1233.2  1139.3  1281.7 |  1401  1407  1376  1423
    66.250 |  -12.672   13.882  204.640 |     3.18     0.16   104.34 |  1215.0  1233.2  1139.3  1281.7 |  1401  1407  1376  1423
    66.300 |  -12.750   13.943  206.048 |     0.66    -4.22   105.55 |  1215.0  1233.2  1139.3  1281.7 |  1401  1407  1376  1423
    66.350 |  -12.827   14.001  207.456 |     0.66    -4.22   105.55 |  1215.0  1233.2  1139.3  1281.7 |  1401  1407  1376  1423
    66.400 |  -12.901   14.055  208.866 |     0.66    -4.22   105.55 |  1215.0  1233.2  1139.3  1281.7 |  1401  1407  1376  1423
    66.454 |  -12.977   14.109  210.375 |     0.66    -4.22   105.55 |  1215.0  1233.2  1139.3  1281.7 |  1401  1407  1376  1423
    66.500 |  -13.041   14.152  211.685 |     0.66    -4.22   105.55 |  1215.0  1233.2  1139.3  1281.7 |  1401  1407  1376  1423
    66.551 |  -13.110   14.194  213.130 |    -0.29    -6.46   105.89 |  1215.0  1233.2  1139.3  1281.7 |  1401  1407  1376  1423
    66.600 |  -13.174   14.229  214.513 |    -0.29    -6.46   105.89 |  1215.0  1233.2  1139.3  1281.7 |  1401  1407  1376  1423
    66.650 |  -13.237   14.260  215.926 |    -0.29    -6.46   105.89 |  1215.0  1233.2  1139.3  1281.7 |  1401  1407  1376  1423
    66.700 |  -13.299   14.286  217.341 |    -0.29    -6.46   105.89 |  1215.0  1233.2  1139.3  1281.7 |  1401  1407  1376  1423
    66.750 |  -13.358   14.306  218.757 |    -0.29    -6.46   105.89 |  1215.0  1233.2  1139.3  1281.7 |  1401  1407  1376  1423
    66.800 |  -13.415   14.321  220.174 |    -0.19    -6.69   105.64 |  1215.0  1233.2  1139.3  1281.7 |  1401  1407  1376  1423
    66.850 |  -13.471   14.331  221.591 |    -0.19    -6.69   105.64 |  1215.0  1233.2  1139.3  1281.7 |  1401  1407  1376  1423
    66.900 |  -13.524   14.335  223.011 |    -0.19    -6.69   105.64 |  1215.0  1233.2  1139.3  1281.7 |  1401  1407  1376  1423
    66.950 |  -13.576   14.335  224.434 |    -0.19    -6.69   105.64 |  1215.0  1233.2  1139.3  1281.7 |  1401  1407  1376  1423
    67.000 |  -13.625   14.330  225.852 |    -0.19    -6.69   105.64 |  1215.0  1233.2  1139.3  1281.7 |  1401  1407  1376  1423
    67.050 |  -13.673   14.320  227.272 |    -0.27    -6.82   105.35 |  1215.0  1233.2  1139.3  1281.7 |  1401  1407  1376  1423
    67.100 |  -13.719   14.304  228.694 |    -0.27    -6.82   105.35 |  1215.0  1233.2  1139.3  1281.7 |  1401  1407  1376  1423
    67.150 |  -13.764   14.287  230.114 |    -0.19    -3.77   104.62 |  1215.0  1233.2  1139.3  1281.7 |  1401  1407  1376  1423
    67.200 |  -13.808   14.266  231.541 |    -0.19    -3.77   104.62 |  1215.0  1233.2  1139.3  1281.7 |  1401  1407  1376  1423
    67.250 |  -13.850   14.243  232.967 |    -0.19    -3.77   104.62 |  1215.0  1233.2  1139.3  1281.7 |  1401  1407  1376  1423
    67.300 |  -13.891   14.217  234.393 |    -0.19    -3.77   104.62 |  1215.0  1233.2  1139.3  1281.7 |  1401  1407  1376  1423
    67.350 |  -13.931   14.189  235.818 |    -0.19    -3.77   104.62 |  1215.0  1233.2  1139.3  1281.7 |  1401  1407  1376  1423
    67.400 |  -13.971   14.159  237.246 |    -0.19    -3.77   104.62 |  1215.0  1233.2  1139.3  1281.7 |  1401  1407  1376  1423
    67.450 |  -14.009   14.129  238.676 |    -0.29     0.29   104.33 |  1215.0  1233.2  1139.3  1281.7 |  1401  1407  1376  1423
    67.500 |  -14.048   14.099  240.106 |    -0.29     0.29   104.33 |  1215.0  1233.2  1139.3  1281.7 |  1401  1407  1376  1423
    67.550 |  -14.087   14.070  241.536 |    -0.29     0.29   104.33 |  1215.0  1233.2  1139.3  1281.7 |  1401  1407  1376  1423
    67.600 |  -14.125   14.042  242.968 |    -0.29     0.29   104.33 |  1215.0  1233.2  1139.3  1281.7 |  1401  1407  1376  1423
    67.650 |  -14.163   14.014  244.402 |    -0.29     0.29   104.33 |  1215.0  1233.2  1139.3  1281.7 |  1401  1407  1376  1423
    67.700 |  -14.201   13.989  245.838 |    -0.28     3.76   104.70 |  1215.0  1233.2  1139.3  1281.7 |  1401  1407  1376  1423
    67.750 |  -14.240   13.968  247.270 |    -0.28     3.76   104.70 |  1045.3  1357.4  1266.5  1199.9 |  1345  1448  1418  1396
    67.800 |  -14.279   13.949  248.707 |    -0.28     3.76   104.70 |  1045.3  1357.4  1266.5  1199.9 |  1345  1448  1418  1396
    67.850 |  -14.319   13.933  250.145 |    -0.28     3.76   104.70 |  1045.3  1357.4  1266.5  1199.9 |  1345  1448  1418  1396
    67.900 |  -14.359   13.921  251.590 |    -0.28     3.76   104.70 |  1045.3  1357.4  1266.5  1199.9 |  1345  1448  1418  1396
    67.950 |  -14.400   13.913  253.023 |     0.09     6.40   105.18 |  1045.3  1357.4  1266.5  1199.9 |  1345  1448  1418  1396
    68.000 |  -14.442   13.910  254.471 |     0.09     6.40   105.18 |  1045.3  1357.4  1266.5  1199.9 |  1345  1448  1418  1396
    68.050 |  -14.484   13.912  255.904 |     0.09     6.40   105.18 |  1045.3  1357.4  1266.5  1199.9 |  1345  1448  1418  1396
    68.100 |  -14.527   13.919  257.348 |     0.09     6.40   105.18 |  1045.3  1357.4  1266.5  1199.9 |  1345  1448  1418  1396
    68.150 |  -14.570   13.930  258.792 |     0.09     6.40   105.18 |  1045.3  1357.4  1266.5  1199.9 |  1345  1448  1418  1396
    68.200 |  -14.615   13.947  260.235 |     0.28     7.12   105.33 |  1045.3  1357.4  1266.5  1199.9 |  1345  1448  1418  1396
    68.250 |  -14.660   13.969  261.678 |     0.28     7.12   105.33 |  1045.3  1357.4  1266.5  1199.9 |  1345  1448  1418  1396
    68.300 |  -14.705   13.995  263.124 |     0.24     7.09   105.39 |  1045.3  1357.4  1266.5  1199.9 |  1345  1448  1418  1396
    68.350 |  -14.752   14.027  264.573 |     0.24     7.09   105.39 |  1045.3  1357.4  1266.5  1199.9 |  1345  1448  1418  1396
    68.400 |  -14.799   14.064  266.021 |     0.24     7.09   105.39 |  1045.3  1357.4  1266.5  1199.9 |  1345  1448  1418  1396
    68.450 |  -14.846   14.105  267.466 |     0.24     7.09   105.39 |  1045.3  1357.4  1266.5  1199.9 |  1345  1448  1418  1396
    68.500 |  -14.895   14.152  268.916 |     0.24     7.09   105.39 |  1045.3  1357.4  1266.5  1199.9 |  1345  1448  1418  1396
    68.550 |  -14.944   14.203  270.367 |    -0.05     6.92   105.67 |  1045.3  1357.4  1266.5  1199.9 |  1345  1448  1418  1396
    68.600 |  -14.994   14.258  271.814 |    -0.05     6.92   105.67 |  1045.3  1357.4  1266.5  1199.9 |  1345  1448  1418  1396
    68.650 |  -15.045   14.318  273.264 |    -0.05     6.92   105.67 |  1045.3  1357.4  1266.5  1199.9 |  1345  1448  1418  1396
    68.700 |  -15.097   14.382  274.716 |    -0.05     6.92   105.67 |  1045.3  1357.4  1266.5  1199.9 |  1345  1448  1418  1396
