# Log de vuelo QAV250 Gemelo Digital
# Generado: 2026-06-05T15:41:39.562755
#
# Columnas:
#   t      = tiempo relativo al primer mensaje [s]
#   X      = posicion longitudinal (Pitch) [m]
#   Y      = posicion lateral (Roll) [m]
#   Z      = altura [m]
#   Roll   = angulo de alabeo [grados]
#   Pitch  = angulo de cabeceo [grados]
#   Yaw    = angulo de guinada [grados]
#   w1..w4 = velocidad angular de cada motor [rad/s]
#   pwm1..4= PWM de cada motor [us]
#
         t |        X        Y        Z |     Roll    Pitch      Yaw |      w1      w2      w3      w4 |  pwm1  pwm2  pwm3  pwm4
    40.250 |    0.000    0.000    0.000 |    -1.82     1.05    37.36 |   881.7   969.6   475.7  1257.4 |  1291  1320  1157  1415
    40.300 |    0.000    0.000    0.000 |    -1.82     1.05    37.36 |   881.7   969.6   475.7  1257.4 |  1291  1320  1157  1415
    40.350 |    0.000    0.000    0.000 |    -1.82     1.05    37.36 |   881.7   969.6   475.7  1257.4 |  1291  1320  1157  1415
    40.400 |    0.000    0.000    0.000 |    -1.82     1.05    37.36 |   881.7   969.6   475.7  1257.4 |  1291  1320  1157  1415
    40.450 |    0.000    0.000    0.000 |    -1.82     1.05    37.36 |   881.7   969.6   475.7  1257.4 |  1291  1320  1157  1415
    40.500 |    0.000    0.000    0.000 |    -1.82     1.05    37.36 |   881.7   969.6   475.7  1257.4 |  1291  1320  1157  1415
    40.550 |    0.000    0.000    0.000 |    -0.95     0.95    33.45 |   881.7   969.6   475.7  1257.4 |  1291  1320  1157  1415
    40.600 |    0.000    0.000    0.000 |    -0.95     0.95    33.45 |   881.7   969.6   475.7  1257.4 |  1291  1320  1157  1415
    40.650 |    0.000    0.000    0.000 |    -0.95     0.95    33.45 |   881.7   969.6   475.7  1257.4 |  1291  1320  1157  1415
    40.700 |    0.000    0.000    0.000 |    -0.95     0.95    33.45 |   881.7   969.6   475.7  1257.4 |  1291  1320  1157  1415
    40.750 |    0.000    0.000    0.000 |    -0.95     0.95    33.45 |   881.7   969.6   475.7  1257.4 |  1291  1320  1157  1415
    40.800 |    0.000    0.000    0.000 |    -0.87     0.53    28.00 |   881.7   969.6   475.7  1257.4 |  1291  1320  1157  1415
    40.850 |    0.000    0.000    0.000 |    -0.87     0.53    28.00 |  1018.1  1078.7   318.1  1172.6 |  1336  1356  1105  1387
    40.900 |    0.000    0.000    0.000 |    -0.87     0.53    28.00 |  1018.1  1078.7   318.1  1172.6 |  1336  1356  1105  1387
    40.950 |    0.000    0.000    0.000 |    -0.87     0.53    28.00 |  1018.1  1078.7   318.1  1172.6 |  1336  1356  1105  1387
    41.000 |    0.000    0.000    0.000 |    -0.87     0.53    28.00 |  1018.1  1078.7   318.1  1172.6 |  1336  1356  1105  1387
    41.050 |    0.000    0.000    0.000 |    -0.88     0.24    25.79 |  1018.1  1078.7   318.1  1172.6 |  1336  1356  1105  1387
    41.100 |    0.000    0.000    0.000 |    -0.88     0.24    25.79 |  1018.1  1078.7   318.1  1172.6 |  1336  1356  1105  1387
    41.150 |    0.000    0.000    0.000 |    -0.88     0.24    25.79 |  1018.1  1078.7   318.1  1172.6 |  1336  1356  1105  1387
    41.200 |    0.000    0.000    0.000 |    -0.88     0.24    25.79 |  1018.1  1078.7   318.1  1172.6 |  1336  1356  1105  1387
    41.250 |    0.000    0.000    0.000 |    -0.88     0.24    25.79 |  1018.1  1078.7   318.1  1172.6 |  1336  1356  1105  1387
    41.300 |    0.000    0.000    0.000 |    -0.88     0.24    25.79 |  1018.1  1078.7   318.1  1172.6 |  1336  1356  1105  1387
    41.350 |    0.000    0.000    0.000 |    -0.88     0.24    25.79 |  1018.1  1078.7   318.1  1172.6 |  1336  1356  1105  1387
    41.400 |    0.000    0.000    0.000 |    -0.87     0.12    24.03 |  1018.1  1078.7   318.1  1172.6 |  1336  1356  1105  1387
    41.450 |    0.000    0.000    0.000 |    -0.87     0.12    24.03 |  1018.1  1078.7   318.1  1172.6 |  1336  1356  1105  1387
    41.500 |    0.000    0.000    0.000 |    -0.87     0.12    24.03 |  1018.1  1078.7   318.1  1172.6 |  1336  1356  1105  1387
    41.550 |    0.000    0.000    0.000 |    -0.87     0.12    24.03 |  1018.1  1078.7   318.1  1172.6 |  1336  1356  1105  1387
    41.600 |    0.000    0.000    0.000 |    -0.87     0.12    24.03 |  1018.1  1078.7   318.1  1172.6 |  1336  1356  1105  1387
    41.650 |    0.000    0.000    0.000 |    -1.22     0.34    23.41 |  1018.1  1078.7   318.1  1172.6 |  1336  1356  1105  1387
    41.700 |    0.000    0.000    0.000 |    -0.91     0.34    22.66 |  1018.1  1078.7   318.1  1172.6 |  1336  1356  1105  1387
    41.750 |    0.000    0.000    0.000 |    -0.91     0.34    22.66 |  1018.1  1078.7   318.1  1172.6 |  1336  1356  1105  1387
    41.800 |    0.000    0.000    0.000 |    -0.91     0.34    22.66 |  1018.1  1078.7   318.1  1172.6 |  1336  1356  1105  1387
    41.850 |    0.000    0.000    0.000 |    -0.91     0.34    22.66 |  1018.1  1078.7   318.1  1172.6 |  1336  1356  1105  1387
    41.900 |    0.000    0.000    0.000 |    -0.91     0.34    22.66 |  1018.1  1078.7   318.1  1172.6 |  1336  1356  1105  1387
    41.950 |    0.000    0.000    0.000 |    -1.22     0.46    22.52 |  1018.1  1078.7   318.1  1172.6 |  1336  1356  1105  1387
    42.000 |    0.000    0.000    0.000 |    -0.87     1.34    22.52 |  1018.1  1078.7   318.1  1172.6 |  1336  1356  1105  1387
    42.050 |    0.000    0.000    0.000 |    -0.87     1.34    22.52 |  1018.1  1078.7   318.1  1172.6 |  1336  1356  1105  1387
    42.100 |    0.000    0.000    0.000 |    -0.87     1.34    22.52 |  1018.1  1078.7   318.1  1172.6 |  1336  1356  1105  1387
    42.150 |    0.000    0.000    0.000 |    -0.87     1.34    22.52 |  1018.1  1078.7   318.1  1172.6 |  1336  1356  1105  1387
    42.200 |    0.000    0.000    0.000 |    -0.87     1.34    22.52 |  1018.1  1078.7   318.1  1172.6 |  1336  1356  1105  1387
    42.250 |    0.000    0.000    0.000 |    -0.91     1.36    22.94 |  1018.1  1078.7   318.1  1172.6 |  1336  1356  1105  1387
    42.300 |    0.000    0.000    0.000 |    -0.91     1.36    22.94 |  1018.1  1078.7   318.1  1172.6 |  1336  1356  1105  1387
    42.350 |    0.000    0.000    0.000 |    -0.91     1.36    22.94 |  1018.1  1078.7   318.1  1172.6 |  1336  1356  1105  1387
    42.400 |    0.000    0.000    0.000 |    -0.91     1.36    22.94 |  1018.1  1078.7   318.1  1172.6 |  1336  1356  1105  1387
    42.450 |    0.000    0.000    0.000 |    -0.91     1.36    22.94 |  1018.1  1078.7   318.1  1172.6 |  1336  1356  1105  1387
    42.500 |    0.000    0.000    0.000 |    -0.88     1.41    23.18 |  1018.1  1078.7   318.1  1172.6 |  1336  1356  1105  1387
    42.550 |    0.000    0.000    0.000 |    -0.88     1.41    23.18 |  1018.1  1078.7   318.1  1172.6 |  1336  1356  1105  1387
    42.600 |    0.000    0.000    0.000 |    -0.88     1.41    23.18 |  1018.1  1078.7   318.1  1172.6 |  1336  1356  1105  1387
    42.650 |    0.000    0.000    0.000 |    -0.88     1.41    23.18 |  1018.1  1078.7   318.1  1172.6 |  1336  1356  1105  1387
    42.700 |    0.000    0.000    0.000 |    -0.88     1.41    23.18 |  1018.1  1078.7   318.1  1172.6 |  1336  1356  1105  1387
    42.750 |    0.000    0.000    0.000 |    -0.88     1.41    23.18 |  1018.1  1078.7   318.1  1172.6 |  1336  1356  1105  1387
    42.800 |    0.000    0.000    0.000 |    -0.89     1.43    23.41 |  1018.1  1078.7   318.1  1172.6 |  1336  1356  1105  1387
    42.850 |    0.000    0.000    0.000 |    -0.89     1.43    23.41 |   303.0   884.7   303.0   884.7 |  1100  1292  1100  1292
    42.900 |    0.000    0.000    0.000 |    -0.89     1.43    23.41 |   303.0   884.7   303.0   884.7 |  1100  1292  1100  1292
    42.950 |    0.000    0.000    0.000 |    -0.89     1.43    23.41 |   303.0   884.7   303.0   884.7 |  1100  1292  1100  1292
    43.000 |    0.000    0.000    0.000 |    -0.89     1.43    23.41 |   303.0   884.7   303.0   884.7 |  1100  1292  1100  1292
    43.050 |    0.000    0.000    0.000 |    -0.89     1.41    23.97 |   303.0   884.7   303.0   884.7 |  1100  1292  1100  1292
    43.100 |    0.000    0.000    0.000 |    -0.90     1.44    24.13 |   303.0   884.7   303.0   884.7 |  1100  1292  1100  1292
    43.150 |    0.000    0.000    0.000 |    -0.90     1.44    24.13 |   303.0   884.7   303.0   884.7 |  1100  1292  1100  1292
    43.200 |    0.000    0.000    0.000 |    -0.90     1.44    24.13 |   303.0   884.7   303.0   884.7 |  1100  1292  1100  1292
    43.250 |    0.000    0.000    0.000 |    -0.90     1.44    24.13 |   303.0   884.7   303.0   884.7 |  1100  1292  1100  1292
    43.300 |    0.000    0.000    0.000 |    -0.90     1.44    24.13 |   303.0   884.7   303.0   884.7 |  1100  1292  1100  1292
    43.350 |    0.000    0.000    0.000 |    -0.89     1.43    24.43 |   303.0   884.7   303.0   884.7 |  1100  1292  1100  1292
    43.400 |    0.000    0.000    0.000 |    -0.89     1.43    24.43 |   303.0   884.7   303.0   884.7 |  1100  1292  1100  1292
    43.450 |    0.000    0.000    0.000 |    -0.89     1.43    24.43 |   303.0   884.7   303.0   884.7 |  1100  1292  1100  1292
    43.500 |    0.000    0.000    0.000 |    -0.89     1.43    24.43 |   303.0   884.7   303.0   884.7 |  1100  1292  1100  1292
    43.550 |    0.000    0.000    0.000 |    -0.89     1.43    24.43 |   303.0   884.7   303.0   884.7 |  1100  1292  1100  1292
    43.600 |    0.000    0.000    0.000 |    -0.89     1.43    24.43 |   303.0   884.7   303.0   884.7 |  1100  1292  1100  1292
    43.650 |    0.000    0.000    0.000 |    -0.89     1.44    24.67 |   303.0   884.7   303.0   884.7 |  1100  1292  1100  1292
    43.700 |    0.000    0.000    0.000 |    -0.89     1.44    24.67 |   303.0   884.7   303.0   884.7 |  1100  1292  1100  1292
    43.750 |    0.000    0.000    0.000 |    -0.89     1.44    24.67 |   303.0   884.7   303.0   884.7 |  1100  1292  1100  1292
    43.800 |    0.000    0.000    0.000 |    -0.89     1.44    24.67 |   303.0   884.7   303.0   884.7 |  1100  1292  1100  1292
    43.850 |    0.000    0.000    0.000 |    -0.89     1.44    24.67 |   303.0   884.7   303.0   884.7 |  1100  1292  1100  1292
    43.900 |    0.000    0.000    0.000 |    -0.89     1.44    24.79 |   303.0   884.7   303.0   884.7 |  1100  1292  1100  1292
    43.950 |    0.000    0.000    0.000 |    -0.89     1.44    24.79 |   303.0   884.7   303.0   884.7 |  1100  1292  1100  1292
    44.000 |    0.000    0.000    0.000 |    -0.89     1.44    24.79 |   303.0   884.7   303.0   884.7 |  1100  1292  1100  1292
    44.050 |    0.000    0.000    0.000 |    -0.89     1.44    24.79 |   303.0   884.7   303.0   884.7 |  1100  1292  1100  1292
    44.100 |    0.000    0.000    0.000 |    -0.89     1.44    24.79 |   303.0   884.7   303.0   884.7 |  1100  1292  1100  1292
    44.150 |    0.000    0.000    0.000 |    -0.89     1.44    24.79 |   303.0   884.7   303.0   884.7 |  1100  1292  1100  1292
    44.200 |    0.000    0.000    0.000 |    -0.89     1.43    25.01 |   303.0   884.7   303.0   884.7 |  1100  1292  1100  1292
    44.250 |    0.000    0.000    0.000 |    -0.89     1.43    25.01 |   303.0   884.7   303.0   884.7 |  1100  1292  1100  1292
    44.300 |    0.000    0.000    0.000 |    -0.89     1.43    25.01 |   303.0   884.7   303.0   884.7 |  1100  1292  1100  1292
    44.350 |    0.000    0.000    0.000 |    -0.89     1.43    25.01 |   303.0   884.7   303.0   884.7 |  1100  1292  1100  1292
    44.400 |    0.000    0.000    0.000 |    -0.89     1.43    25.01 |   303.0   884.7   303.0   884.7 |  1100  1292  1100  1292
    44.450 |    0.000    0.000    0.000 |    -0.88     1.43    25.22 |   303.0   884.7   303.0   884.7 |  1100  1292  1100  1292
    44.500 |    0.000    0.000    0.000 |    -0.88     1.43    25.22 |   303.0   884.7   303.0   884.7 |  1100  1292  1100  1292
    44.550 |    0.000    0.000    0.000 |    -0.88     1.43    25.22 |   303.0   884.7   303.0   884.7 |  1100  1292  1100  1292
    44.600 |    0.000    0.000    0.000 |    -0.88     1.43    25.22 |   303.0   884.7   303.0   884.7 |  1100  1292  1100  1292
    44.650 |    0.000    0.000    0.000 |    -0.88     1.43    25.22 |   303.0   884.7   303.0   884.7 |  1100  1292  1100  1292
    44.700 |    0.000    0.000    0.000 |    -0.88     1.43    25.22 |   303.0   884.7   303.0   884.7 |  1100  1292  1100  1292
    44.750 |    0.000    0.000    0.000 |    -0.88     1.43    25.22 |   303.0   884.7   303.0   884.7 |  1100  1292  1100  1292
    44.800 |    0.000    0.000    0.000 |    -0.87     1.43    25.51 |   303.0   884.7   303.0   884.7 |  1100  1292  1100  1292
    44.850 |    0.000    0.000    0.000 |    -0.87     1.43    25.60 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    44.900 |    0.000    0.000    0.000 |    -0.87     1.43    25.60 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    44.950 |    0.000    0.000    0.000 |    -0.87     1.43    25.60 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    45.000 |    0.000    0.000    0.000 |    -0.87     1.43    25.60 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    45.050 |    0.000    0.000    0.000 |    -0.87     1.43    25.60 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    45.100 |    0.000    0.000    0.000 |    -0.87     1.43    25.60 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    45.150 |    0.000    0.000    0.000 |    -0.87     1.43    25.60 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    45.200 |    0.000    0.000    0.000 |    -0.87     1.43    25.60 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    45.250 |    0.000    0.000    0.000 |    -0.87     1.43    25.60 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    45.300 |    0.000    0.000    0.000 |    -0.87     1.43    25.60 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    45.350 |    0.000    0.000    0.000 |    -0.86     1.43    25.89 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    45.400 |    0.000    0.000    0.000 |    -0.86     1.43    25.89 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    45.450 |    0.000    0.000    0.000 |    -0.86     1.43    25.89 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    45.500 |    0.000    0.000    0.000 |    -0.86     1.43    25.89 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    45.550 |    0.000    0.000    0.000 |    -0.86     1.43    25.89 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    45.600 |    0.000    0.000    0.000 |    -0.85     1.43    28.08 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    45.650 |    0.000    0.000    0.000 |    -0.85     1.43    28.08 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    45.700 |    0.000    0.000    0.000 |    -0.85     1.43    28.08 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    45.750 |    0.000    0.000    0.000 |    -0.85     1.43    28.08 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    45.800 |    0.000    0.000    0.000 |    -0.85     1.43    28.08 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    45.850 |    0.000    0.000    0.000 |    -0.85     1.43    28.08 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    45.900 |    0.000    0.000    0.000 |    -0.84     1.42    27.93 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    45.950 |    0.000    0.000    0.000 |    -0.84     1.42    27.81 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    46.000 |    0.000    0.000    0.000 |    -0.84     1.42    27.81 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    46.050 |    0.000    0.000    0.000 |    -0.84     1.42    27.81 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    46.100 |    0.000    0.000    0.000 |    -0.84     1.42    27.81 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    46.150 |    0.000    0.000    0.000 |    -0.84     1.42    27.81 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    46.200 |    0.000    0.000    0.000 |    -0.82     1.41    27.79 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    46.250 |    0.000    0.000    0.000 |    -0.82     1.41    27.79 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    46.300 |    0.000    0.000    0.000 |    -0.82     1.41    27.79 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    46.350 |    0.000    0.000    0.000 |    -0.82     1.41    27.79 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    46.400 |    0.000    0.000    0.000 |    -0.82     1.41    27.79 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    46.450 |    0.000    0.000    0.000 |    -0.71     1.35    27.68 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    46.500 |    0.000    0.000    0.000 |    -0.71     1.35    27.68 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    46.550 |    0.000    0.000    0.000 |    -0.71     1.35    27.68 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    46.600 |    0.000    0.000    0.000 |    -0.71     1.35    27.68 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    46.650 |    0.000    0.000    0.000 |    -0.71     1.35    27.68 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    46.700 |    0.000    0.000    0.000 |    -0.71     1.35    27.68 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    46.750 |    0.000    0.000    0.000 |    -0.63     1.31    27.71 |   303.0   309.1   303.0   309.1 |  1100  1102  1100  1102
    46.800 |    0.000    0.000    0.000 |    -0.63     1.31    27.71 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    46.850 |    0.000    0.000    0.000 |    -0.63     1.31    27.71 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    46.900 |    0.000    0.000    0.000 |    -0.63     1.31    27.71 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    46.950 |    0.000    0.000    0.000 |    -0.63     1.31    27.71 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    47.000 |    0.000    0.000    0.000 |    -0.60     1.30    27.71 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    47.050 |    0.000    0.000    0.000 |    -0.58     1.29    27.71 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    47.100 |    0.000    0.000    0.000 |    -0.57     1.29    27.73 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    47.150 |    0.000    0.000    0.000 |    -0.57     1.29    27.73 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    47.200 |    0.000    0.000    0.000 |    -0.57     1.29    27.73 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    47.250 |    0.000    0.000    0.000 |    -0.57     1.29    27.73 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    47.300 |    0.000    0.000    0.000 |    -0.57     1.29    27.73 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    47.350 |    0.000    0.000    0.000 |    -0.57     1.29    27.73 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    47.400 |    0.000    0.000    0.000 |    -0.57     1.29    27.73 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    47.450 |    0.000    0.000    0.000 |    -0.55     1.29    27.74 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    47.500 |    0.000    0.000    0.000 |    -0.55     1.29    27.74 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    47.550 |    0.000    0.000    0.000 |    -0.55     1.29    27.74 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    47.600 |    0.000    0.000    0.000 |    -0.55     1.29    27.74 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    47.650 |    0.000    0.000    0.000 |    -0.55     1.28    27.72 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    47.700 |    0.000    0.000    0.000 |    -0.55     1.28    27.72 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    47.750 |    0.000    0.000    0.000 |    -0.55     1.28    27.72 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
    47.800 |    0.000    0.000    0.000 |    -0.55     1.28    27.72 |     0.0     0.0     0.0     0.0 |  1000  1000  1000  1000
------------------------------------------------------------------------------------------------------------------------
# Fin de sesion — 957 registros grabados.
# Cerrado: 2026-06-05T15:42:27.423900
