# Log de vuelo QAV250 Gemelo Digital
# Generado: 2026-06-05T15:45:22.143960
#
# Columnas:
#   t      = tiempo relativo al primer mensaje [s]
#   X      = posicion longitudinal (Pitch) [m]
#   Y      = posicion lateral (Roll) [m]
#   Z      = altura [m]
#   Roll   = angulo de alabeo [grados]
#   Pitch  = angulo de cabeceo [grados]
#   Yaw    = angulo de guinada [grados]
#   w1..w4 = velocidad angular de cada motor [rad/s]
#   pwm1..4= PWM de cada motor [us]
#
         t |        X        Y        Z |     Roll    Pitch      Yaw |      w1      w2      w3      w4 |  pwm1  pwm2  pwm3  pwm4
    41.150 |    0.000    0.000    0.000 |     0.85     1.39    10.41 |   824.1  1057.5   930.2   957.5 |  1272  1349  1307  1316
    41.200 |    0.000    0.000    0.000 |     0.85     1.39    10.41 |   824.1  1057.5   930.2   957.5 |  1272  1349  1307  1316
    41.250 |    0.000    0.000    0.000 |     0.85     1.39    10.41 |   824.1  1057.5   930.2   957.5 |  1272  1349  1307  1316
    41.300 |    0.000    0.000    0.000 |     0.85     1.39    10.41 |   824.1  1057.5   930.2   957.5 |  1272  1349  1307  1316
    41.350 |    0.000    0.000    0.000 |     1.17     1.19    12.16 |   824.1  1057.5   930.2   957.5 |  1272  1349  1307  1316
    41.400 |    0.000    0.000    0.000 |     1.43     1.22    14.00 |   824.1  1057.5   930.2   957.5 |  1272  1349  1307  1316
    41.450 |    0.000    0.000    0.000 |     1.43     1.22    14.00 |   824.1  1057.5   930.2   957.5 |  1272  1349  1307  1316
    41.501 |    0.000    0.000    0.000 |     1.43     1.22    14.00 |   824.1  1057.5   930.2   957.5 |  1272  1349  1307  1316
    41.550 |    0.000    0.000    0.000 |     1.43     1.22    14.00 |   824.1  1057.5   930.2   957.5 |  1272  1349  1307  1316
    41.600 |    0.000    0.000    0.000 |     1.43     1.22    14.00 |   824.1  1057.5   930.2   957.5 |  1272  1349  1307  1316
    41.650 |    0.000    0.000    0.000 |    -2.00     1.31    18.12 |   824.1  1057.5   930.2   957.5 |  1272  1349  1307  1316
    41.700 |    0.000    0.000    0.000 |    -2.00     1.31    18.12 |   972.6  1293.8  1127.1  1112.0 |  1321  1427  1372  1367
    41.750 |    0.000    0.000    0.000 |    -2.00     1.31    18.12 |   972.6  1293.8  1127.1  1112.0 |  1321  1427  1372  1367
    41.800 |    0.000    0.000    0.000 |    -2.00     1.31    18.12 |   972.6  1293.8  1127.1  1112.0 |  1321  1427  1372  1367
    41.850 |    0.000    0.000    0.000 |    -2.00     1.31    18.12 |   972.6  1293.8  1127.1  1112.0 |  1321  1427  1372  1367
    41.900 |    0.000    0.000    0.000 |    -2.00     1.31    18.12 |   972.6  1293.8  1127.1  1112.0 |  1321  1427  1372  1367
    41.950 |    0.000    0.000    0.000 |    -2.00     1.31    18.12 |   972.6  1293.8  1127.1  1112.0 |  1321  1427  1372  1367
    42.000 |    0.000    0.000    0.000 |    -5.07     0.70    22.50 |   972.6  1293.8  1127.1  1112.0 |  1321  1427  1372  1367
    42.050 |    0.000    0.000    0.000 |    -5.07     0.70    22.50 |   972.6  1293.8  1127.1  1112.0 |  1321  1427  1372  1367
    42.100 |    0.000    0.000    0.000 |    -5.07     0.70    22.50 |   972.6  1293.8  1127.1  1112.0 |  1321  1427  1372  1367
    42.150 |    0.000    0.000    0.000 |    -5.07     0.70    22.50 |   972.6  1293.8  1127.1  1112.0 |  1321  1427  1372  1367
    42.200 |    0.000    0.000    0.000 |    -5.07     0.70    22.50 |   972.6  1293.8  1127.1  1112.0 |  1321  1427  1372  1367
    42.250 |    0.000    0.000    0.000 |    -2.37     0.18    23.47 |   972.6  1293.8  1127.1  1112.0 |  1321  1427  1372  1367
    42.300 |    0.000    0.000    0.000 |    -2.37     0.18    23.47 |   972.6  1293.8  1127.1  1112.0 |  1321  1427  1372  1367
    42.350 |    0.000    0.000    0.000 |    -2.37     0.18    23.47 |   972.6  1293.8  1127.1  1112.0 |  1321  1427  1372  1367
    42.400 |    0.000    0.000    0.000 |    -2.37     0.18    23.47 |   972.6  1293.8  1127.1  1112.0 |  1321  1427  1372  1367
    42.450 |    0.000    0.000    0.000 |    -2.37     0.18    23.47 |   972.6  1293.8  1127.1  1112.0 |  1321  1427  1372  1367
    42.500 |    0.000    0.000    0.000 |    -2.37     0.18    23.47 |   972.6  1293.8  1127.1  1112.0 |  1321  1427  1372  1367
    42.551 |    0.000    0.000    0.000 |     0.08    -0.07    24.95 |   972.6  1293.8  1127.1  1112.0 |  1321  1427  1372  1367
    42.600 |    0.000    0.000    0.000 |     0.08    -0.07    24.95 |   972.6  1293.8  1127.1  1112.0 |  1321  1427  1372  1367
    42.650 |    0.000    0.000    0.000 |     0.08    -0.07    24.95 |   972.6  1293.8  1127.1  1112.0 |  1321  1427  1372  1367
    42.700 |    0.000    0.000    0.000 |     0.08    -0.07    24.95 |   972.6  1293.8  1127.1  1112.0 |  1321  1427  1372  1367
    42.750 |    0.000    0.000    0.000 |     0.26    -0.01    25.85 |   972.6  1293.8  1127.1  1112.0 |  1321  1427  1372  1367
    42.800 |    0.000    0.000    0.000 |     0.26    -0.01    25.85 |   972.6  1293.8  1127.1  1112.0 |  1321  1427  1372  1367
    42.850 |    0.000    0.000    0.000 |     0.26    -0.01    25.85 |   972.6  1293.8  1127.1  1112.0 |  1321  1427  1372  1367
    42.900 |    0.000    0.000    0.000 |     0.26    -0.01    25.85 |   972.6  1293.8  1127.1  1112.0 |  1321  1427  1372  1367
    42.950 |    0.000    0.000    0.000 |     0.26    -0.01    25.85 |   972.6  1293.8  1127.1  1112.0 |  1321  1427  1372  1367
    43.000 |    0.000    0.000    0.000 |     0.26    -0.01    25.85 |   972.6  1293.8  1127.1  1112.0 |  1321  1427  1372  1367
    43.050 |    0.000    0.000    0.000 |     0.26    -0.01    25.85 |   972.6  1293.8  1127.1  1112.0 |  1321  1427  1372  1367
    43.100 |    0.000    0.000    0.000 |    -0.42    -4.81    27.67 |   972.6  1293.8  1127.1  1112.0 |  1321  1427  1372  1367
    43.150 |    0.000    0.000    0.000 |    -0.42    -4.81    27.67 |   972.6  1293.8  1127.1  1112.0 |  1321  1427  1372  1367
    43.202 |    0.000    0.000    0.000 |    -0.42    -4.81    27.67 |   972.6  1293.8  1127.1  1112.0 |  1321  1427  1372  1367
    43.251 |    0.000    0.000    0.000 |    -0.42    -4.81    27.67 |   972.6  1293.8  1127.1  1112.0 |  1321  1427  1372  1367
    43.300 |    0.000    0.000    0.000 |    -0.42    -4.81    27.67 |   972.6  1293.8  1127.1  1112.0 |  1321  1427  1372  1367
    43.350 |    0.000    0.000    0.000 |    -0.42    -4.81    27.67 |   972.6  1293.8  1127.1  1112.0 |  1321  1427  1372  1367
    43.400 |    0.000    0.000    0.000 |    -1.03    -2.32    28.74 |   972.6  1293.8  1127.1  1112.0 |  1321  1427  1372  1367
    43.450 |    0.000    0.000    0.000 |    -1.03    -2.32    28.74 |   972.6  1293.8  1127.1  1112.0 |  1321  1427  1372  1367
    43.500 |    0.000    0.000    0.000 |    -1.03    -2.32    28.74 |   972.6  1293.8  1127.1  1112.0 |  1321  1427  1372  1367
    43.550 |    0.000    0.000    0.000 |    -1.03    -2.32    28.74 |   972.6  1293.8  1127.1  1112.0 |  1321  1427  1372  1367
    43.600 |    0.000    0.000    0.000 |    -1.03    -2.32    28.74 |   972.6  1293.8  1127.1  1112.0 |  1321  1427  1372  1367
    43.650 |    0.000    0.000    0.000 |    -2.17    -1.18    29.10 |   972.6  1293.8  1127.1  1112.0 |  1321  1427  1372  1367
    43.700 |    0.000    0.000    0.000 |    -2.17    -1.18    29.10 |   972.6  1293.8  1127.1  1112.0 |  1321  1427  1372  1367
    43.750 |    0.000    0.000    0.000 |    -2.17    -1.18    29.10 |   972.6  1293.8  1127.1  1112.0 |  1321  1427  1372  1367
    43.800 |    0.000    0.000    0.000 |    -2.17    -1.18    29.10 |   972.6  1293.8  1127.1  1112.0 |  1321  1427  1372  1367
    43.850 |    0.000    0.000    0.000 |    -2.17    -1.18    29.10 |   972.6  1293.8  1127.1  1112.0 |  1321  1427  1372  1367
    43.900 |   -0.000    0.000    0.003 |    -0.67    -0.45    29.64 |   972.6  1293.8  1127.1  1112.0 |  1321  1427  1372  1367
    43.950 |   -0.001    0.000    0.008 |    -0.67    -0.45    29.64 |  1169.6  1272.6  1218.0  1215.0 |  1386  1420  1402  1401
    44.000 |   -0.002    0.001    0.015 |    -0.67    -0.45    29.64 |  1169.6  1272.6  1218.0  1215.0 |  1386  1420  1402  1401
    44.050 |   -0.003    0.001    0.023 |    -0.67    -0.45    29.64 |  1169.6  1272.6  1218.0  1215.0 |  1386  1420  1402  1401
    44.101 |   -0.004    0.002    0.034 |    -0.67    -0.45    29.64 |  1169.6  1272.6  1218.0  1215.0 |  1386  1420  1402  1401
    44.150 |   -0.005    0.003    0.045 |    -0.67    -0.45    29.64 |  1169.6  1272.6  1218.0  1215.0 |  1386  1420  1402  1401
    44.200 |   -0.006    0.003    0.058 |    -0.67    -0.45    29.64 |  1169.6  1272.6  1218.0  1215.0 |  1386  1420  1402  1401
    44.250 |   -0.005    0.004    0.071 |     1.04     4.81    30.09 |  1169.6  1272.6  1218.0  1215.0 |  1386  1420  1402  1401
    44.300 |   -0.002    0.006    0.086 |     1.04     4.81    30.09 |  1169.6  1272.6  1218.0  1215.0 |  1386  1420  1402  1401
    44.350 |    0.003    0.008    0.101 |     1.04     4.81    30.09 |  1169.6  1272.6  1218.0  1215.0 |  1386  1420  1402  1401
    44.400 |    0.009    0.010    0.116 |     1.04     4.81    30.09 |  1169.6  1272.6  1218.0  1215.0 |  1386  1420  1402  1401
    44.450 |    0.015    0.013    0.133 |     1.04     4.81    30.09 |  1169.6  1272.6  1218.0  1215.0 |  1386  1420  1402  1401
    44.500 |    0.024    0.016    0.149 |     0.34     6.44    30.17 |  1169.6  1272.6  1218.0  1215.0 |  1386  1420  1402  1401
    44.550 |    0.033    0.020    0.166 |     0.34     6.44    30.17 |  1169.6  1272.6  1218.0  1215.0 |  1386  1420  1402  1401
    44.600 |    0.042    0.025    0.183 |     0.34     6.44    30.17 |  1169.6  1272.6  1218.0  1215.0 |  1386  1420  1402  1401
    44.650 |    0.053    0.030    0.201 |     0.34     6.44    30.17 |  1169.6  1272.6  1218.0  1215.0 |  1386  1420  1402  1401
    44.700 |    0.064    0.035    0.218 |     0.34     6.44    30.17 |  1169.6  1272.6  1218.0  1215.0 |  1386  1420  1402  1401
    44.750 |    0.071    0.040    0.236 |    -2.02    -2.52    29.96 |  1169.6  1272.6  1218.0  1215.0 |  1386  1420  1402  1401
    44.800 |    0.075    0.043    0.255 |    -2.02    -2.52    29.96 |  1169.6  1272.6  1218.0  1215.0 |  1386  1420  1402  1401
    44.850 |    0.076    0.046    0.273 |    -2.02    -2.52    29.96 |  1169.6  1272.6  1218.0  1215.0 |  1386  1420  1402  1401
    44.900 |    0.076    0.049    0.292 |    -2.02    -2.52    29.96 |  1169.6  1272.6  1218.0  1215.0 |  1386  1420  1402  1401
    44.950 |    0.074    0.051    0.311 |    -2.02    -2.52    29.96 |  1169.6  1272.6  1218.0  1215.0 |  1386  1420  1402  1401
    45.000 |    0.072    0.054    0.330 |    -2.02    -2.52    29.96 |  1169.6  1272.6  1218.0  1215.0 |  1386  1420  1402  1401
    45.050 |    0.069    0.055    0.349 |    -0.75    -1.53    29.14 |  1169.6  1272.6  1218.0  1215.0 |  1386  1420  1402  1401
    45.100 |    0.065    0.056    0.369 |    -0.75    -1.53    29.14 |  1169.6  1272.6  1218.0  1215.0 |  1386  1420  1402  1401
    45.150 |    0.062    0.057    0.388 |    -0.75    -1.53    29.14 |  1169.6  1272.6  1218.0  1215.0 |  1386  1420  1402  1401
    45.200 |    0.059    0.058    0.408 |    -0.75    -1.53    29.14 |  1169.6  1272.6  1218.0  1215.0 |  1386  1420  1402  1401
    45.250 |    0.055    0.058    0.427 |    -0.75    -1.53    29.14 |  1169.6  1272.6  1218.0  1215.0 |  1386  1420  1402  1401
    45.300 |    0.053    0.057    0.447 |     3.33    -0.66    28.67 |  1169.6  1272.6  1218.0  1215.0 |  1386  1420  1402  1401
    45.350 |    0.052    0.055    0.467 |     3.33    -0.66    28.67 |  1169.6  1272.6  1218.0  1215.0 |  1386  1420  1402  1401
    45.400 |    0.052    0.051    0.487 |     5.03     1.32    28.33 |  1169.6  1272.6  1218.0  1215.0 |  1386  1420  1402  1401
    45.450 |    0.055    0.046    0.507 |     5.03     1.32    28.33 |  1169.6  1272.6  1218.0  1215.0 |  1386  1420  1402  1401
    45.500 |    0.058    0.041    0.526 |     5.03     1.32    28.33 |  1169.6  1272.6  1218.0  1215.0 |  1386  1420  1402  1401
    45.550 |    0.062    0.035    0.546 |     5.03     1.32    28.33 |  1169.6  1272.6  1218.0  1215.0 |  1386  1420  1402  1401
    45.600 |    0.067    0.028    0.566 |     5.03     1.32    28.33 |  1169.6  1272.6  1218.0  1215.0 |  1386  1420  1402  1401
    45.650 |    0.074    0.023    0.585 |     2.78     5.31    29.00 |  1169.6  1272.6  1218.0  1215.0 |  1386  1420  1402  1401
    45.702 |    0.083    0.019    0.606 |     2.78     5.31    29.00 |  1169.6  1272.6  1218.0  1215.0 |  1386  1420  1402  1401
    45.750 |    0.092    0.016    0.625 |     2.78     5.31    29.00 |  1169.6  1272.6  1218.0  1215.0 |  1386  1420  1402  1401
    45.800 |    0.102    0.014    0.644 |     2.78     5.31    29.00 |  1169.6  1272.6  1218.0  1215.0 |  1386  1420  1402  1401
    45.850 |    0.113    0.012    0.664 |     2.78     5.31    29.00 |  1169.6  1272.6  1218.0  1215.0 |  1386  1420  1402  1401
    45.900 |    0.124    0.012    0.683 |     0.92     6.62    30.11 |  1169.6  1272.6  1218.0  1215.0 |  1386  1420  1402  1401
    45.950 |    0.136    0.013    0.703 |     0.75     6.72    30.51 |  1090.8  1290.8  1224.1  1266.5 |  1360  1426  1404  1418
    46.000 |    0.148    0.015    0.722 |     0.75     6.72    30.51 |  1090.8  1290.8  1224.1  1266.5 |  1360  1426  1404  1418
    46.050 |    0.161    0.018    0.742 |     0.75     6.72    30.51 |  1090.8  1290.8  1224.1  1266.5 |  1360  1426  1404  1418
    46.100 |    0.173    0.022    0.761 |     0.75     6.72    30.51 |  1090.8  1290.8  1224.1  1266.5 |  1360  1426  1404  1418
    46.150 |    0.186    0.026    0.781 |     0.75     6.72    30.51 |  1090.8  1290.8  1224.1  1266.5 |  1360  1426  1404  1418
    46.200 |    0.199    0.031    0.800 |     0.75     6.72    30.51 |  1090.8  1290.8  1224.1  1266.5 |  1360  1426  1404  1418
    46.250 |    0.213    0.035    0.819 |     2.35     6.90    31.15 |  1090.8  1290.8  1224.1  1266.5 |  1360  1426  1404  1418
    46.300 |    0.227    0.039    0.839 |     2.35     6.90    31.15 |  1090.8  1290.8  1224.1  1266.5 |  1360  1426  1404  1418
    46.350 |    0.241    0.043    0.858 |     2.35     6.90    31.15 |  1090.8  1290.8  1224.1  1266.5 |  1360  1426  1404  1418
    46.400 |    0.256    0.047    0.877 |     2.35     6.90    31.15 |  1090.8  1290.8  1224.1  1266.5 |  1360  1426  1404  1418
    46.450 |    0.271    0.051    0.897 |     2.62     6.63    31.36 |  1090.8  1290.8  1224.1  1266.5 |  1360  1426  1404  1418
    46.500 |    0.286    0.054    0.916 |     2.62     6.63    31.36 |  1090.8  1290.8  1224.1  1266.5 |  1360  1426  1404  1418
    46.550 |    0.301    0.057    0.935 |     2.62     6.63    31.36 |  1090.8  1290.8  1224.1  1266.5 |  1360  1426  1404  1418
    46.600 |    0.316    0.060    0.955 |     2.62     6.63    31.36 |  1090.8  1290.8  1224.1  1266.5 |  1360  1426  1404  1418
    46.650 |    0.331    0.063    0.974 |     2.62     6.63    31.36 |  1090.8  1290.8  1224.1  1266.5 |  1360  1426  1404  1418
    46.700 |    0.347    0.066    0.993 |     2.62     6.63    31.36 |  1090.8  1290.8  1224.1  1266.5 |  1360  1426  1404  1418
    46.750 |    0.362    0.069    1.013 |     1.96     6.68    31.53 |  1090.8  1290.8  1224.1  1266.5 |  1360  1426  1404  1418
    46.800 |    0.377    0.073    1.032 |     1.49     6.78    31.70 |  1090.8  1290.8  1224.1  1266.5 |  1360  1426  1404  1418
    46.850 |    0.392    0.077    1.051 |     1.49     6.78    31.70 |  1090.8  1290.8  1224.1  1266.5 |  1360  1426  1404  1418
    46.900 |    0.406    0.081    1.070 |     1.49     6.78    31.70 |  1090.8  1290.8  1224.1  1266.5 |  1360  1426  1404  1418
    46.950 |    0.421    0.085    1.090 |     1.49     6.78    31.70 |  1090.8  1290.8  1224.1  1266.5 |  1360  1426  1404  1418
    47.000 |    0.436    0.090    1.109 |     1.49     6.78    31.70 |  1090.8  1290.8  1224.1  1266.5 |  1360  1426  1404  1418
    47.050 |    0.450    0.095    1.128 |     0.14     6.59    32.37 |  1090.8  1290.8  1224.1  1266.5 |  1360  1426  1404  1418
    47.100 |    0.464    0.101    1.148 |     0.14     6.59    32.37 |  1090.8  1290.8  1224.1  1266.5 |  1360  1426  1404  1418
    47.150 |    0.477    0.107    1.167 |     0.14     6.59    32.37 |  1090.8  1290.8  1224.1  1266.5 |  1360  1426  1404  1418
    47.200 |    0.491    0.113    1.186 |     0.14     6.59    32.37 |  1090.8  1290.8  1224.1  1266.5 |  1360  1426  1404  1418
    47.250 |    0.504    0.120    1.206 |     0.14     6.59    32.37 |  1090.8  1290.8  1224.1  1266.5 |  1360  1426  1404  1418
    47.300 |    0.516    0.127    1.225 |    -1.02     6.57    32.37 |  1090.8  1290.8  1224.1  1266.5 |  1360  1426  1404  1418
    47.352 |    0.529    0.135    1.245 |    -1.02     6.57    32.37 |  1090.8  1290.8  1224.1  1266.5 |  1360  1426  1404  1418
    47.400 |    0.541    0.143    1.264 |    -1.02     6.57    32.37 |  1090.8  1290.8  1224.1  1266.5 |  1360  1426  1404  1418
    47.453 |    0.553    0.152    1.285 |    -1.02     6.57    32.37 |  1090.8  1290.8  1224.1  1266.5 |  1360  1426  1404  1418
    47.500 |    0.564    0.160    1.303 |    -1.02     6.57    32.37 |  1090.8  1290.8  1224.1  1266.5 |  1360  1426  1404  1418
    47.550 |    0.575    0.169    1.322 |    -1.02     6.57    32.37 |  1090.8  1290.8  1224.1  1266.5 |  1360  1426  1404  1418
    47.601 |    0.587    0.179    1.342 |    -2.17     6.47    32.36 |  1090.8  1290.8  1224.1  1266.5 |  1360  1426  1404  1418
    47.650 |    0.598    0.187    1.361 |     0.80     6.13    32.31 |  1090.8  1290.8  1224.1  1266.5 |  1360  1426  1404  1418
    47.700 |    0.609    0.195    1.381 |     0.80     6.13    32.31 |  1090.8  1290.8  1224.1  1266.5 |  1360  1426  1404  1418
    47.750 |    0.621    0.203    1.400 |     0.80     6.13    32.31 |  1090.8  1290.8  1224.1  1266.5 |  1360  1426  1404  1418
    47.800 |    0.633    0.210    1.420 |     0.80     6.13    32.31 |  1090.8  1290.8  1224.1  1266.5 |  1360  1426  1404  1418
    47.850 |    0.645    0.217    1.439 |     0.80     6.13    32.31 |  1090.8  1290.8  1224.1  1266.5 |  1360  1426  1404  1418
    47.900 |    0.657    0.222    1.459 |     3.61     5.14    32.37 |  1090.8  1290.8  1224.1  1266.5 |  1360  1426  1404  1418
    47.950 |    0.670    0.226    1.478 |     3.61     5.14    32.37 |  1127.1  1302.9  1305.9  1136.2 |  1372  1430  1431  1375
    48.000 |    0.683    0.229    1.498 |     3.61     5.14    32.37 |  1127.1  1302.9  1305.9  1136.2 |  1372  1430  1431  1375
    48.050 |    0.696    0.231    1.518 |     3.61     5.14    32.37 |  1127.1  1302.9  1305.9  1136.2 |  1372  1430  1431  1375
    48.100 |    0.709    0.233    1.537 |     3.61     5.14    32.37 |  1127.1  1302.9  1305.9  1136.2 |  1372  1430  1431  1375
    48.150 |    0.723    0.234    1.557 |     3.61     5.14    32.37 |  1127.1  1302.9  1305.9  1136.2 |  1372  1430  1431  1375
    48.200 |    0.734    0.236    1.577 |    -1.48     2.51    31.64 |  1127.1  1302.9  1305.9  1136.2 |  1372  1430  1431  1375
    48.250 |    0.743    0.239    1.597 |    -1.48     2.51    31.64 |  1127.1  1302.9  1305.9  1136.2 |  1372  1430  1431  1375
    48.300 |    0.751    0.242    1.617 |    -1.48     2.51    31.64 |  1127.1  1302.9  1305.9  1136.2 |  1372  1430  1431  1375
    48.350 |    0.758    0.246    1.637 |    -1.48     2.51    31.64 |  1127.1  1302.9  1305.9  1136.2 |  1372  1430  1431  1375
    48.400 |    0.764    0.250    1.657 |    -1.48     2.51    31.64 |  1127.1  1302.9  1305.9  1136.2 |  1372  1430  1431  1375
    48.450 |    0.770    0.256    1.678 |    -3.90     3.84    31.25 |  1127.1  1302.9  1305.9  1136.2 |  1372  1430  1431  1375
    48.500 |    0.774    0.264    1.698 |    -3.90     3.84    31.25 |  1127.1  1302.9  1305.9  1136.2 |  1372  1430  1431  1375
    48.550 |    0.779    0.272    1.718 |    -4.08     4.68    30.90 |  1127.1  1302.9  1305.9  1136.2 |  1372  1430  1431  1375
    48.600 |    0.784    0.281    1.738 |    -4.08     4.68    30.90 |  1127.1  1302.9  1305.9  1136.2 |  1372  1430  1431  1375
    48.650 |    0.788    0.292    1.758 |    -4.08     4.68    30.90 |  1127.1  1302.9  1305.9  1136.2 |  1372  1430  1431  1375
    48.701 |    0.793    0.303    1.779 |    -4.08     4.68    30.90 |  1127.1  1302.9  1305.9  1136.2 |  1372  1430  1431  1375
    48.750 |    0.797    0.314    1.798 |    -4.08     4.68    30.90 |  1127.1  1302.9  1305.9  1136.2 |  1372  1430  1431  1375
    48.800 |    0.801    0.326    1.818 |    -5.34     3.87    30.65 |  1127.1  1302.9  1305.9  1136.2 |  1372  1430  1431  1375
    48.850 |    0.804    0.338    1.838 |    -5.34     3.87    30.65 |  1127.1  1302.9  1305.9  1136.2 |  1372  1430  1431  1375
    48.900 |    0.807    0.351    1.858 |    -5.34     3.87    30.65 |  1127.1  1302.9  1305.9  1136.2 |  1372  1430  1431  1375
    48.950 |    0.809    0.364    1.878 |    -5.34     3.87    30.65 |  1127.1  1302.9  1305.9  1136.2 |  1372  1430  1431  1375
    49.000 |    0.811    0.378    1.898 |    -5.34     3.87    30.65 |  1127.1  1302.9  1305.9  1136.2 |  1372  1430  1431  1375
    49.050 |    0.813    0.392    1.918 |    -5.34     3.87    30.65 |  1127.1  1302.9  1305.9  1136.2 |  1372  1430  1431  1375
    49.100 |    0.814    0.405    1.938 |    -6.31     1.64    29.38 |  1127.1  1302.9  1305.9  1136.2 |  1372  1430  1431  1375
    49.150 |    0.814    0.419    1.957 |    -6.31     1.64    29.38 |  1127.1  1302.9  1305.9  1136.2 |  1372  1430  1431  1375
    49.200 |    0.813    0.433    1.977 |    -6.31     1.64    29.38 |  1127.1  1302.9  1305.9  1136.2 |  1372  1430  1431  1375
    49.250 |    0.812    0.447    1.997 |    -6.31     1.64    29.38 |  1127.1  1302.9  1305.9  1136.2 |  1372  1430  1431  1375
    49.300 |    0.811    0.461    2.017 |    -5.57     4.30    28.35 |  1127.1  1302.9  1305.9  1136.2 |  1372  1430  1431  1375
    49.350 |    0.811    0.475    2.036 |    -5.57     4.30    28.35 |  1127.1  1302.9  1305.9  1136.2 |  1372  1430  1431  1375
    49.400 |    0.811    0.490    2.056 |    -5.57     4.30    28.35 |  1127.1  1302.9  1305.9  1136.2 |  1372  1430  1431  1375
    49.450 |    0.812    0.504    2.076 |    -5.57     4.30    28.35 |  1127.1  1302.9  1305.9  1136.2 |  1372  1430  1431  1375
    49.500 |    0.814    0.519    2.095 |    -5.57     4.30    28.35 |  1127.1  1302.9  1305.9  1136.2 |  1372  1430  1431  1375
    49.550 |    0.815    0.534    2.115 |    -5.57     4.30    28.35 |  1127.1  1302.9  1305.9  1136.2 |  1372  1430  1431  1375
    49.600 |    0.817    0.549    2.135 |    -6.13     4.43    27.87 |  1127.1  1302.9  1305.9  1136.2 |  1372  1430  1431  1375
    49.650 |    0.819    0.565    2.154 |    -6.13     4.43    27.87 |  1127.1  1302.9  1305.9  1136.2 |  1372  1430  1431  1375
    49.700 |    0.821    0.581    2.174 |    -6.13     4.43    27.87 |  1127.1  1302.9  1305.9  1136.2 |  1372  1430  1431  1375
    49.750 |    0.823    0.597    2.193 |    -6.13     4.43    27.87 |  1127.1  1302.9  1305.9  1136.2 |  1372  1430  1431  1375
    49.800 |    0.825    0.613    2.213 |    -6.13     4.43    27.87 |  1127.1  1302.9  1305.9  1136.2 |  1372  1430  1431  1375
    49.850 |    0.827    0.629    2.232 |    -6.22     4.42    27.25 |  1127.1  1302.9  1305.9  1136.2 |  1372  1430  1431  1375
    49.900 |    0.829    0.645    2.251 |    -6.22     4.42    27.25 |  1127.1  1302.9  1305.9  1136.2 |  1372  1430  1431  1375
    49.950 |    0.833    0.660    2.271 |    -2.48     6.30    26.50 |  1127.1  1302.9  1305.9  1136.2 |  1372  1430  1431  1375
    50.000 |    0.838    0.674    2.290 |    -2.48     6.30    26.50 |  1127.1  1348.3  1275.6  1118.1 |  1372  1445  1421  1369
    50.052 |    0.845    0.688    2.311 |    -2.48     6.30    26.50 |  1127.1  1348.3  1275.6  1118.1 |  1372  1445  1421  1369
    50.100 |    0.851    0.701    2.329 |    -2.48     6.30    26.50 |  1127.1  1348.3  1275.6  1118.1 |  1372  1445  1421  1369
    50.150 |    0.859    0.714    2.349 |    -2.48     6.30    26.50 |  1127.1  1348.3  1275.6  1118.1 |  1372  1445  1421  1369
    50.200 |    0.868    0.725    2.368 |    -1.03     6.70    26.18 |  1127.1  1348.3  1275.6  1118.1 |  1372  1445  1421  1369
    50.250 |    0.877    0.736    2.388 |     0.80     6.66    25.97 |  1127.1  1348.3  1275.6  1118.1 |  1372  1445  1421  1369
    50.300 |    0.888    0.745    2.407 |     0.80     6.66    25.97 |  1127.1  1348.3  1275.6  1118.1 |  1372  1445  1421  1369
    50.350 |    0.899    0.753    2.427 |     0.80     6.66    25.97 |  1127.1  1348.3  1275.6  1118.1 |  1372  1445  1421  1369
    50.400 |    0.911    0.760    2.447 |     0.80     6.66    25.97 |  1127.1  1348.3  1275.6  1118.1 |  1372  1445  1421  1369
    50.450 |    0.924    0.767    2.466 |     0.80     6.66    25.97 |  1127.1  1348.3  1275.6  1118.1 |  1372  1445  1421  1369
    50.501 |    0.937    0.774    2.486 |     0.80     6.66    25.97 |  1127.1  1348.3  1275.6  1118.1 |  1372  1445  1421  1369
    50.550 |    0.948    0.779    2.506 |     0.84     2.89    25.83 |  1127.1  1348.3  1275.6  1118.1 |  1372  1445  1421  1369
    50.600 |    0.958    0.783    2.526 |     0.84     2.89    25.83 |  1127.1  1348.3  1275.6  1118.1 |  1372  1445  1421  1369
    50.650 |    0.968    0.787    2.546 |     0.84     2.89    25.83 |  1127.1  1348.3  1275.6  1118.1 |  1372  1445  1421  1369
    50.700 |    0.977    0.790    2.566 |     0.84     2.89    25.83 |  1127.1  1348.3  1275.6  1118.1 |  1372  1445  1421  1369
    50.750 |    0.985    0.793    2.586 |     0.84     2.89    25.83 |  1127.1  1348.3  1275.6  1118.1 |  1372  1445  1421  1369
    50.800 |    0.992    0.795    2.606 |    -0.08     0.68    25.54 |  1127.1  1348.3  1275.6  1118.1 |  1372  1445  1421  1369
    50.853 |    0.998    0.797    2.628 |    -0.08     0.68    25.54 |  1127.1  1348.3  1275.6  1118.1 |  1372  1445  1421  1369
    50.900 |    1.002    0.799    2.647 |    -0.08     0.68    25.54 |  1127.1  1348.3  1275.6  1118.1 |  1372  1445  1421  1369
    50.950 |    1.006    0.800    2.668 |    -0.08     0.68    25.54 |  1127.1  1348.3  1275.6  1118.1 |  1372  1445  1421  1369
