# Log de vuelo QAV250 Gemelo Digital
# Generado: 2026-06-05T13:26:31.656928
#
# Columnas:
#   t      = tiempo relativo al primer mensaje [s]
#   X      = posicion longitudinal (Pitch) [m]
#   Y      = posicion lateral (Roll) [m]
#   Z      = altura [m]
#   Roll   = angulo de alabeo [grados]
#   Pitch  = angulo de cabeceo [grados]
#   Yaw    = angulo de guinada [grados]
#   w1..w4 = velocidad angular de cada motor [rad/s]
#   pwm1..4= PWM de cada motor [us]
#
         t |        X        Y        Z |     Roll    Pitch      Yaw |      w1      w2      w3      w4 |  pwm1  pwm2  pwm3  pwm4
    79.650 |    5.813   18.812  128.725 |     5.74     0.61    38.19 |  1105.9  1221.1  1036.2  1263.5 |  1365  1403  1342  1417
    79.700 |    5.818   18.835  128.921 |     1.49     5.28    38.66 |  1105.9  1221.1  1036.2  1263.5 |  1365  1403  1342  1417
    79.750 |    5.826   18.858  129.118 |     1.49     5.28    38.66 |  1105.9  1221.1  1036.2  1263.5 |  1365  1403  1342  1417
    79.800 |    5.835   18.881  129.313 |     1.49     5.28    38.66 |  1105.9  1221.1  1036.2  1263.5 |  1365  1403  1342  1417
    79.851 |    5.848   18.905  129.513 |     1.49     5.28    38.66 |  1105.9  1221.1  1036.2  1263.5 |  1365  1403  1342  1417
    79.900 |    5.861   18.928  129.704 |     1.49     5.28    38.66 |  1105.9  1221.1  1036.2  1263.5 |  1365  1403  1342  1417
    79.950 |    5.877   18.951  129.898 |     1.49     5.28    38.66 |  1105.9  1221.1  1036.2  1263.5 |  1365  1403  1342  1417
    80.000 |    5.895   18.976  130.092 |    -0.92     6.29    38.62 |  1105.9  1221.1  1036.2  1263.5 |  1365  1403  1342  1417
    80.050 |    5.914   19.002  130.285 |    -0.92     6.29    38.62 |  1105.9  1221.1  1036.2  1263.5 |  1365  1403  1342  1417
    80.100 |    5.934   19.029  130.478 |    -0.92     6.29    38.62 |  1105.9  1221.1  1036.2  1263.5 |  1365  1403  1342  1417
    80.150 |    5.955   19.058  130.671 |    -0.92     6.29    38.62 |  1105.9  1221.1  1036.2  1263.5 |  1365  1403  1342  1417
    80.202 |    5.979   19.088  130.869 |    -0.92     6.29    38.62 |  1105.9  1221.1  1036.2  1263.5 |  1365  1403  1342  1417
    80.250 |    6.003   19.118  131.055 |    -0.48     6.66    38.38 |  1105.9  1221.1  1036.2  1263.5 |  1365  1403  1342  1417
    80.300 |    6.029   19.150  131.246 |    -0.48     6.66    38.38 |  1105.9  1221.1  1036.2  1263.5 |  1365  1403  1342  1417
    80.350 |    6.056   19.182  131.437 |    -0.48     6.66    38.38 |  1105.9  1221.1  1036.2  1263.5 |  1365  1403  1342  1417
    80.400 |    6.085   19.215  131.627 |    -0.48     6.66    38.38 |  1105.9  1221.1  1036.2  1263.5 |  1365  1403  1342  1417
    80.450 |    6.114   19.250  131.817 |    -0.48     6.66    38.38 |  1105.9  1221.1  1036.2  1263.5 |  1365  1403  1342  1417
    80.500 |    6.146   19.285  132.007 |    -0.48     6.66    38.38 |  1105.9  1221.1  1036.2  1263.5 |  1365  1403  1342  1417
    80.550 |    6.178   19.321  132.196 |    -0.48     6.66    38.38 |  1105.9  1221.1  1036.2  1263.5 |  1365  1403  1342  1417
    80.600 |    6.211   19.357  132.385 |    -0.31     6.70    38.23 |  1105.9  1221.1  1036.2  1263.5 |  1365  1403  1342  1417
    80.650 |    6.246   19.395  132.573 |    -0.31     6.70    38.23 |  1105.9  1221.1  1036.2  1263.5 |  1365  1403  1342  1417
    80.700 |    6.281   19.433  132.761 |    -0.31     6.70    38.23 |  1105.9  1221.1  1036.2  1263.5 |  1365  1403  1342  1417
    80.750 |    6.318   19.471  132.949 |    -0.31     6.70    38.23 |  1105.9  1221.1  1036.2  1263.5 |  1365  1403  1342  1417
    80.800 |    6.356   19.510  133.136 |    -0.28     6.71    38.15 |  1105.9  1221.1  1036.2  1263.5 |  1365  1403  1342  1417
    80.850 |    6.395   19.550  133.323 |    -0.28     6.71    38.15 |  1105.9  1221.1  1036.2  1263.5 |  1365  1403  1342  1417
    80.900 |    6.434   19.590  133.510 |     0.04     6.51    37.64 |  1105.9  1221.1  1036.2  1263.5 |  1365  1403  1342  1417
    80.950 |    6.475   19.630  133.697 |     0.04     6.51    37.64 |  1105.9  1221.1  1036.2  1263.5 |  1365  1403  1342  1417
    81.000 |    6.516   19.670  133.883 |     0.04     6.51    37.64 |  1105.9  1221.1  1036.2  1263.5 |  1365  1403  1342  1417
    81.050 |    6.559   19.711  134.069 |     0.04     6.51    37.64 |  1105.9  1221.1  1036.2  1263.5 |  1365  1403  1342  1417
    81.100 |    6.602   19.752  134.254 |     0.04     6.51    37.64 |  1105.9  1221.1  1036.2  1263.5 |  1365  1403  1342  1417
    81.150 |    6.646   19.793  134.440 |     0.15     6.06    37.52 |  1105.9  1221.1  1036.2  1263.5 |  1365  1403  1342  1417
    81.200 |    6.690   19.834  134.625 |     0.15     6.06    37.52 |  1105.9  1221.1  1036.2  1263.5 |  1365  1403  1342  1417
    81.250 |    6.735   19.875  134.810 |     0.15     6.06    37.52 |  1105.9  1221.1  1036.2  1263.5 |  1365  1403  1342  1417
    81.300 |    6.781   19.916  134.994 |     0.15     6.06    37.52 |  1105.9  1221.1  1036.2  1263.5 |  1365  1403  1342  1417
    81.350 |    6.827   19.958  135.179 |     0.15     6.06    37.52 |  1105.9  1221.1  1036.2  1263.5 |  1365  1403  1342  1417
    81.400 |    6.873   19.999  135.363 |     0.15     6.06    37.52 |  1105.9  1221.1  1036.2  1263.5 |  1365  1403  1342  1417
    81.450 |    6.919   20.041  135.547 |    -2.56     5.16    37.08 |  1209.0  1145.3   993.8  1278.6 |  1399  1378  1328  1422
    81.500 |    6.964   20.084  135.731 |    -2.56     5.16    37.08 |  1209.0  1145.3   993.8  1278.6 |  1399  1378  1328  1422
    81.550 |    7.009   20.128  135.915 |    -2.56     5.16    37.08 |  1209.0  1145.3   993.8  1278.6 |  1399  1378  1328  1422
    81.600 |    7.053   20.172  136.099 |    -2.56     5.16    37.08 |  1209.0  1145.3   993.8  1278.6 |  1399  1378  1328  1422
    81.650 |    7.096   20.217  136.283 |    -2.56     5.16    37.08 |  1209.0  1145.3   993.8  1278.6 |  1399  1378  1328  1422
    81.700 |    7.139   20.264  136.466 |    -3.67     5.93    36.62 |  1209.0  1145.3   993.8  1278.6 |  1399  1378  1328  1422
    81.750 |    7.182   20.312  136.650 |    -3.67     5.93    36.62 |  1209.0  1145.3   993.8  1278.6 |  1399  1378  1328  1422
    81.800 |    7.223   20.361  136.832 |    -3.67     5.93    36.62 |  1209.0  1145.3   993.8  1278.6 |  1399  1378  1328  1422
    81.850 |    7.264   20.411  137.015 |    -3.67     5.93    36.62 |  1209.0  1145.3   993.8  1278.6 |  1399  1378  1328  1422
    81.902 |    7.306   20.464  137.203 |    -3.67     5.93    36.62 |  1209.0  1145.3   993.8  1278.6 |  1399  1378  1328  1422
    81.950 |    7.346   20.515  137.381 |    -3.67     5.93    36.62 |  1209.0  1145.3   993.8  1278.6 |  1399  1378  1328  1422
    82.000 |    7.385   20.569  137.563 |    -3.67     5.93    36.62 |  1209.0  1145.3   993.8  1278.6 |  1399  1378  1328  1422
    82.050 |    7.425   20.623  137.746 |    -3.56     6.32    37.13 |  1209.0  1145.3   993.8  1278.6 |  1399  1378  1328  1422
    82.100 |    7.465   20.679  137.929 |    -3.56     6.32    37.13 |  1209.0  1145.3   993.8  1278.6 |  1399  1378  1328  1422
    82.150 |    7.504   20.736  138.109 |    -3.56     6.32    37.13 |  1209.0  1145.3   993.8  1278.6 |  1399  1378  1328  1422
    82.200 |    7.543   20.793  138.292 |    -3.56     6.32    37.13 |  1209.0  1145.3   993.8  1278.6 |  1399  1378  1328  1422
    82.251 |    7.582   20.852  138.475 |    -3.56     6.32    37.13 |  1209.0  1145.3   993.8  1278.6 |  1399  1378  1328  1422
    82.300 |    7.620   20.911  138.655 |    -3.65     6.80    35.82 |  1209.0  1145.3   993.8  1278.6 |  1399  1378  1328  1422
    82.350 |    7.659   20.972  138.836 |    -3.65     6.80    35.82 |  1209.0  1145.3   993.8  1278.6 |  1399  1378  1328  1422
    82.400 |    7.698   21.033  139.017 |    -3.65     6.80    35.82 |  1209.0  1145.3   993.8  1278.6 |  1399  1378  1328  1422
    82.450 |    7.737   21.096  139.198 |    -3.65     6.80    35.82 |  1209.0  1145.3   993.8  1278.6 |  1399  1378  1328  1422
    82.500 |    7.776   21.159  139.379 |    -3.65     6.80    35.82 |  1209.0  1145.3   993.8  1278.6 |  1399  1378  1328  1422
    82.550 |    7.815   21.223  139.559 |    -3.38     6.40    34.55 |  1209.0  1145.3   993.8  1278.6 |  1399  1378  1328  1422
    82.600 |    7.853   21.286  139.740 |    -2.32     3.34    34.21 |  1209.0  1145.3   993.8  1278.6 |  1399  1378  1328  1422
    82.651 |    7.890   21.348  139.922 |    -2.32     3.34    34.21 |  1209.0  1145.3   993.8  1278.6 |  1399  1378  1328  1422
    82.700 |    7.926   21.409  140.101 |    -2.32     3.34    34.21 |  1209.0  1145.3   993.8  1278.6 |  1399  1378  1328  1422
    82.750 |    7.962   21.470  140.282 |    -2.32     3.34    34.21 |  1209.0  1145.3   993.8  1278.6 |  1399  1378  1328  1422
    82.800 |    7.996   21.530  140.463 |    -2.32     3.34    34.21 |  1209.0  1145.3   993.8  1278.6 |  1399  1378  1328  1422
    82.850 |    8.030   21.589  140.644 |    -2.32     3.34    34.21 |  1209.0  1145.3   993.8  1278.6 |  1399  1378  1328  1422
    82.900 |    8.063   21.648  140.825 |    -2.32     3.34    34.21 |  1209.0  1145.3   993.8  1278.6 |  1399  1378  1328  1422
    82.950 |    8.096   21.706  141.006 |    -2.32     3.34    34.21 |  1209.0  1145.3   993.8  1278.6 |  1399  1378  1328  1422
    83.000 |    8.128   21.764  141.186 |    -2.32     3.34    34.21 |  1209.0  1145.3   993.8  1278.6 |  1399  1378  1328  1422
    83.050 |    8.157   21.820  141.368 |    -2.73    -1.44    33.82 |  1209.0  1145.3   993.8  1278.6 |  1399  1378  1328  1422
    83.100 |    8.183   21.874  141.548 |    -2.73    -1.44    33.82 |  1209.0  1145.3   993.8  1278.6 |  1399  1378  1328  1422
    83.150 |    8.207   21.927  141.730 |    -2.73    -1.44    33.82 |  1209.0  1145.3   993.8  1278.6 |  1399  1378  1328  1422
    83.200 |    8.227   21.977  141.910 |    -3.22    -5.12    33.70 |  1209.0  1145.3   993.8  1278.6 |  1399  1378  1328  1422
    83.250 |    8.243   22.025  142.091 |    -3.22    -5.12    33.70 |  1172.6  1169.6  1115.0  1169.6 |  1387  1386  1368  1386
    83.300 |    8.255   22.071  142.271 |    -3.22    -5.12    33.70 |  1172.6  1169.6  1115.0  1169.6 |  1387  1386  1368  1386
    83.350 |    8.264   22.115  142.451 |    -3.22    -5.12    33.70 |  1172.6  1169.6  1115.0  1169.6 |  1387  1386  1368  1386
    83.400 |    8.269   22.156  142.631 |    -3.22    -5.12    33.70 |  1172.6  1169.6  1115.0  1169.6 |  1387  1386  1368  1386
    83.450 |    8.270   22.198  142.810 |    -5.87    -5.05    34.08 |  1172.6  1169.6  1115.0  1169.6 |  1387  1386  1368  1386
    83.500 |    8.267   22.238  142.989 |    -5.87    -5.05    34.08 |  1172.6  1169.6  1115.0  1169.6 |  1387  1386  1368  1386
    83.550 |    8.261   22.278  143.168 |    -5.87    -5.05    34.08 |  1172.6  1169.6  1115.0  1169.6 |  1387  1386  1368  1386
    83.600 |    8.251   22.317  143.347 |    -5.87    -5.05    34.08 |  1172.6  1169.6  1115.0  1169.6 |  1387  1386  1368  1386
    83.650 |    8.238   22.355  143.524 |    -5.87    -5.05    34.08 |  1172.6  1169.6  1115.0  1169.6 |  1387  1386  1368  1386
    83.700 |    8.223   22.394  143.703 |    -6.33    -0.39    34.87 |  1172.6  1169.6  1115.0  1169.6 |  1387  1386  1368  1386
    83.750 |    8.207   22.434  143.880 |    -6.33    -0.39    34.87 |  1172.6  1169.6  1115.0  1169.6 |  1387  1386  1368  1386
    83.800 |    8.190   22.475  144.058 |    -6.33    -0.39    34.87 |  1172.6  1169.6  1115.0  1169.6 |  1387  1386  1368  1386
    83.850 |    8.172   22.517  144.234 |    -6.33    -0.39    34.87 |  1172.6  1169.6  1115.0  1169.6 |  1387  1386  1368  1386
    83.900 |    8.152   22.559  144.411 |    -6.33    -0.39    34.87 |  1172.6  1169.6  1115.0  1169.6 |  1387  1386  1368  1386
    83.950 |    8.131   22.602  144.588 |    -6.33    -0.39    34.87 |  1172.6  1169.6  1115.0  1169.6 |  1387  1386  1368  1386
    84.000 |    8.109   22.646  144.764 |    -6.89    -0.57    36.32 |  1172.6  1169.6  1115.0  1169.6 |  1387  1386  1368  1386
    84.050 |    8.085   22.690  144.940 |    -6.89    -0.57    36.32 |  1172.6  1169.6  1115.0  1169.6 |  1387  1386  1368  1386
    84.100 |    8.060   22.735  145.116 |    -6.89    -0.57    36.32 |  1172.6  1169.6  1115.0  1169.6 |  1387  1386  1368  1386
    84.150 |    8.034   22.781  145.293 |    -6.89    -0.57    36.32 |  1172.6  1169.6  1115.0  1169.6 |  1387  1386  1368  1386
    84.204 |    8.005   22.832  145.483 |    -6.51    -0.14    36.90 |  1172.6  1169.6  1115.0  1169.6 |  1387  1386  1368  1386
    84.250 |    7.979   22.875  145.644 |    -6.51    -0.14    36.90 |  1172.6  1169.6  1115.0  1169.6 |  1387  1386  1368  1386
    84.302 |    7.950   22.924  145.825 |    -6.51    -0.14    36.90 |  1172.6  1169.6  1115.0  1169.6 |  1387  1386  1368  1386
    84.350 |    7.921   22.971  145.994 |    -6.51    -0.14    36.90 |  1172.6  1169.6  1115.0  1169.6 |  1387  1386  1368  1386
    84.400 |    7.891   23.020  146.169 |    -6.69     0.82    37.60 |  1172.6  1169.6  1115.0  1169.6 |  1387  1386  1368  1386
    84.450 |    7.861   23.070  146.344 |    -6.69     0.82    37.60 |  1172.6  1169.6  1115.0  1169.6 |  1387  1386  1368  1386
    84.500 |    7.830   23.121  146.518 |    -6.69     0.82    37.60 |  1172.6  1169.6  1115.0  1169.6 |  1387  1386  1368  1386
    84.550 |    7.798   23.172  146.693 |    -6.69     0.82    37.60 |  1172.6  1169.6  1115.0  1169.6 |  1387  1386  1368  1386
    84.600 |    7.766   23.224  146.867 |    -6.56    -0.31    39.41 |  1172.6  1169.6  1115.0  1169.6 |  1387  1386  1368  1386
    84.650 |    7.733   23.276  147.041 |    -6.56    -0.31    39.41 |  1172.6  1169.6  1115.0  1169.6 |  1387  1386  1368  1386
    84.700 |    7.700   23.328  147.215 |    -6.56    -0.31    39.41 |  1172.6  1169.6  1115.0  1169.6 |  1387  1386  1368  1386
    84.750 |    7.665   23.381  147.390 |    -6.56    -0.31    39.41 |  1172.6  1169.6  1115.0  1169.6 |  1387  1386  1368  1386
    84.800 |    7.630   23.433  147.563 |    -6.56    -0.31    39.41 |  1172.6  1169.6  1115.0  1169.6 |  1387  1386  1368  1386
    84.850 |    7.594   23.486  147.737 |    -6.56    -0.31    39.41 |  1172.6  1169.6  1115.0  1169.6 |  1387  1386  1368  1386
    84.900 |    7.557   23.539  147.910 |    -6.56    -0.31    39.41 |  1172.6  1169.6  1115.0  1169.6 |  1387  1386  1368  1386
    84.950 |    7.519   23.592  148.083 |    -6.56    -0.31    39.41 |  1172.6  1169.6  1115.0  1169.6 |  1387  1386  1368  1386
    85.005 |    7.477   23.651  148.275 |    -6.56    -0.31    39.41 |  1172.6  1169.6  1115.0  1169.6 |  1387  1386  1368  1386
    85.050 |    7.442   23.697  148.430 |    -4.37    -4.30    42.35 |  1172.6  1169.6  1115.0  1169.6 |  1387  1386  1368  1386
    85.100 |    7.401   23.746  148.603 |    -3.99    -5.41    43.00 |  1172.6  1169.6  1115.0  1169.6 |  1387  1386  1368  1386
    85.150 |    7.359   23.792  148.776 |    -3.99    -5.41    43.00 |  1172.6  1169.6  1115.0  1169.6 |  1387  1386  1368  1386
    85.200 |    7.314   23.836  148.948 |    -3.99    -5.41    43.00 |  1172.6  1169.6  1115.0  1169.6 |  1387  1386  1368  1386
    85.250 |    7.269   23.878  149.121 |    -3.99    -5.41    43.00 |  1172.6  1169.6  1115.0  1169.6 |  1387  1386  1368  1386
    85.300 |    7.222   23.917  149.293 |    -3.99    -5.41    43.00 |  1172.6  1169.6  1115.0  1169.6 |  1387  1386  1368  1386
    85.350 |    7.173   23.955  149.467 |    -3.99    -5.41    43.00 |  1172.6  1169.6  1115.0  1169.6 |  1387  1386  1368  1386
    85.400 |    7.124   23.990  149.638 |    -3.99    -5.41    43.00 |  1172.6  1169.6  1115.0  1169.6 |  1387  1386  1368  1386
    85.450 |    7.073   24.024  149.811 |    -3.99    -5.41    43.00 |  1172.6  1169.6  1115.0  1169.6 |  1387  1386  1368  1386
    85.500 |    7.020   24.055  149.983 |    -4.22    -6.00    42.84 |  1172.6  1169.6  1115.0  1169.6 |  1387  1386  1368  1386
    85.550 |    6.966   24.085  150.155 |    -4.22    -6.00    42.84 |  1045.3  1221.1  1154.4  1205.9 |  1345  1403  1381  1398
    85.600 |    6.911   24.113  150.327 |    -4.22    -6.00    42.84 |  1045.3  1221.1  1154.4  1205.9 |  1345  1403  1381  1398
    85.650 |    6.855   24.139  150.499 |    -4.22    -6.00    42.84 |  1045.3  1221.1  1154.4  1205.9 |  1345  1403  1381  1398
    85.700 |    6.797   24.164  150.671 |    -4.22    -6.00    42.84 |  1045.3  1221.1  1154.4  1205.9 |  1345  1403  1381  1398
    85.750 |    6.738   24.189  150.843 |    -5.56    -2.96    42.56 |  1045.3  1221.1  1154.4  1205.9 |  1345  1403  1381  1398
    85.800 |    6.680   24.214  151.015 |    -6.22    -1.39    42.35 |  1045.3  1221.1  1154.4  1205.9 |  1345  1403  1381  1398
    85.850 |    6.621   24.240  151.187 |    -6.22    -1.39    42.35 |  1045.3  1221.1  1154.4  1205.9 |  1345  1403  1381  1398
    85.900 |    6.563   24.267  151.359 |    -6.22    -1.39    42.35 |  1045.3  1221.1  1154.4  1205.9 |  1345  1403  1381  1398
    85.950 |    6.504   24.295  151.531 |    -6.22    -1.39    42.35 |  1045.3  1221.1  1154.4  1205.9 |  1345  1403  1381  1398
    86.000 |    6.446   24.324  151.703 |    -5.74     1.59    40.46 |  1045.3  1221.1  1154.4  1205.9 |  1345  1403  1381  1398
    86.050 |    6.390   24.355  151.876 |    -5.74     1.59    40.46 |  1045.3  1221.1  1154.4  1205.9 |  1345  1403  1381  1398
    86.100 |    6.335   24.387  152.048 |    -5.74     1.59    40.46 |  1045.3  1221.1  1154.4  1205.9 |  1345  1403  1381  1398
    86.150 |    6.281   24.420  152.220 |    -5.74     1.59    40.46 |  1045.3  1221.1  1154.4  1205.9 |  1345  1403  1381  1398
    86.200 |    6.228   24.455  152.392 |    -5.74     1.59    40.46 |  1045.3  1221.1  1154.4  1205.9 |  1345  1403  1381  1398
    86.250 |    6.177   24.491  152.564 |    -2.91     4.23    39.74 |  1045.3  1221.1  1154.4  1205.9 |  1345  1403  1381  1398
    86.300 |    6.130   24.527  152.737 |    -2.91     4.23    39.74 |  1045.3  1221.1  1154.4  1205.9 |  1345  1403  1381  1398
    86.350 |    6.086   24.565  152.909 |    -2.91     4.23    39.74 |  1045.3  1221.1  1154.4  1205.9 |  1345  1403  1381  1398
    86.400 |    6.044   24.604  153.082 |    -2.91     4.23    39.74 |  1045.3  1221.1  1154.4  1205.9 |  1345  1403  1381  1398
    86.450 |    6.005   24.643  153.254 |    -2.91     4.23    39.74 |  1045.3  1221.1  1154.4  1205.9 |  1345  1403  1381  1398
    86.500 |    5.968   24.683  153.427 |    -2.91     4.23    39.74 |  1045.3  1221.1  1154.4  1205.9 |  1345  1403  1381  1398
    86.550 |    5.933   24.724  153.600 |    -2.91     4.23    39.74 |  1045.3  1221.1  1154.4  1205.9 |  1345  1403  1381  1398
    86.600 |    5.901   24.763  153.772 |     2.88     1.24    39.93 |  1045.3  1221.1  1154.4  1205.9 |  1345  1403  1381  1398
    86.650 |    5.872   24.799  153.946 |     2.88     1.24    39.93 |  1045.3  1221.1  1154.4  1205.9 |  1345  1403  1381  1398
    86.700 |    5.846   24.833  154.119 |     2.88     1.24    39.93 |  1045.3  1221.1  1154.4  1205.9 |  1345  1403  1381  1398
    86.750 |    5.822   24.865  154.292 |     2.88     1.24    39.93 |  1045.3  1221.1  1154.4  1205.9 |  1345  1403  1381  1398
    86.800 |    5.801   24.894  154.465 |     2.88     1.24    39.93 |  1045.3  1221.1  1154.4  1205.9 |  1345  1403  1381  1398
    86.850 |    5.782   24.922  154.639 |     2.88     1.24    39.93 |  1045.3  1221.1  1154.4  1205.9 |  1345  1403  1381  1398
    86.900 |    5.766   24.947  154.812 |     2.88     1.24    39.93 |  1045.3  1221.1  1154.4  1205.9 |  1345  1403  1381  1398
    86.950 |    5.751   24.971  154.986 |     2.88     1.24    39.93 |  1045.3  1221.1  1154.4  1205.9 |  1345  1403  1381  1398
    87.001 |    5.738   24.994  155.162 |     2.88     1.24    39.93 |  1045.3  1221.1  1154.4  1205.9 |  1345  1403  1381  1398
    87.050 |    5.729   25.013  155.334 |     4.82     1.55    39.66 |  1045.3  1221.1  1154.4  1205.9 |  1345  1403  1381  1398
    87.100 |    5.722   25.031  155.507 |     4.82     1.55    39.66 |  1045.3  1221.1  1154.4  1205.9 |  1345  1403  1381  1398
    87.150 |    5.718   25.046  155.681 |     5.95     4.02    39.99 |  1045.3  1221.1  1154.4  1205.9 |  1345  1403  1381  1398
